FIFA Version Name,Name,Position,Age,Overall rating,Potential,Team,Contract Dates,Height,Weight,Foot,Best overall,Best position,Joined,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Pacing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Nationality,Player Specialities,Club League Name,Club Position,Club Kit Number,Contract Valid Until,National Team Position,National Team Kit Number,Player Image URL,Profile URL
FIFA 21,M. Neuer,GK,34,90,90,FC Bayern München,2011 ~ 2023,"193cm / 6'4""",93kg / 205lbs,Right,90,GK,1-Jul-11,€20.5M,€135K,€33.8M,124,15,13,25,60,11,169,30,14,11,68,46,287,54,60,51,87,35,284,68,77,43,80,16,188,29,30,12,70,47,70,38,17,10,11,444,88,88,91,88,89,1534,501,4,1,Medium,Medium,5,Unique,Yes,88,88,91,89,57,88,Germany,Unknown,Bundesliga,GK,1,2023,GK,1,https://cdn.sofifa.net/players/167/495/21_120.png,https://sofifa.com/player/167495/manuel-neuer/210064/
FIFA 21,Alisson,GK,27,89,90,Liverpool,2018 ~ 2027,"191cm / 6'3""",91kg / 201lbs,Right,89,GK,19-Jul-18,€88M,€155K,€169.4M,114,17,13,19,45,20,138,27,19,18,44,30,267,56,47,40,87,37,239,63,52,32,78,14,140,27,11,13,66,23,65,50,15,19,16,435,86,86,84,90,89,1383,486,3,1,Medium,Medium,3,Unique,Yes,86,86,84,89,51,90,Brazil,Unknown,Premier League,GK,1,2027,Unknown,Unknown,https://cdn.sofifa.net/players/212/831/21_120.png,https://sofifa.com/player/212831/alisson-ramses-becker/210064/
FIFA 21,J. Kimmich,"CDM, RB",25,89,90,FC Bayern München,2015 ~ 2025,"177cm / 5'10""",75kg / 165lbs,Right,89,CDM,1-Jul-15,€110M,€150K,€189.8M,387,91,68,72,87,69,403,83,85,61,89,85,399,77,66,84,88,84,404,78,79,95,68,84,382,89,84,80,85,44,85,249,85,85,79,60,8,15,7,15,15,2284,477,4,3,High,Medium,3,Lean (170-185),Yes,71,73,86,84,83,80,Germany,Crosser,Bundesliga,RDM,6,2025,RM,6,https://cdn.sofifa.net/players/212/622/21_120.png,https://sofifa.com/player/212622/joshua-kimmich/210064/
FIFA 21,H. Kane,ST,26,89,89,Tottenham Hotspur,2010 ~ 2024,"188cm / 6'2""",89kg / 196lbs,Right,89,ST,28-Jul-10,€114.5M,€230K,€217.6M,428,77,94,86,84,87,403,81,83,68,86,85,367,66,69,69,92,71,425,91,79,84,85,86,394,80,44,93,86,91,91,137,63,36,38,54,8,10,11,14,11,2208,456,5,3,High,High,3,Unique,Yes,68,91,82,81,51,83,England,"Distance shooter, Clinical finisher",Premier League,ST,10,2024,ST,9,https://cdn.sofifa.net/players/202/126/21_120.png,https://sofifa.com/player/202126/harry-kane/210064/
FIFA 21,Casemiro,CDM,28,89,89,Real Madrid,2013 ~ 2025,"185cm / 6'1""",84kg / 185lbs,Right,89,CDM,11-Jul-13,€90.5M,€310K,€185.5M,347,58,64,79,84,62,368,69,62,74,84,79,343,60,69,61,87,66,435,88,87,89,90,81,399,91,87,75,80,66,84,260,85,88,87,67,13,14,16,12,12,2219,462,3,2,High,High,3,Unique,Yes,65,73,76,72,86,90,Brazil,"Engine, Tackling, Tactician, Strength, Complete defender",La Liga,CDM,14,2025,Unknown,Unknown,https://cdn.sofifa.net/players/200/145/21_120.png,https://sofifa.com/player/200145/carlos-henrique-venancio-casimiro/210064/
FIFA 21,H. Son,"LM, CF, LW",27,89,89,Tottenham Hotspur,2015 ~ 2025,"183cm / 6'0""",78kg / 172lbs,Right,89,LM,28-Aug-15,€110M,€210K,€209M,404,84,90,68,84,78,403,89,85,70,74,85,431,86,90,86,91,78,391,88,60,89,64,90,349,62,39,91,84,73,89,117,50,34,33,53,11,13,13,6,10,2148,458,5,4,High,High,3,Unique,Yes,88,88,82,87,43,70,Korea Republic,"Dribbler, Engine, Distance shooter, Acrobat, Clinical finisher, Complete forward",Premier League,LM,7,2025,Unknown,Unknown,https://cdn.sofifa.net/players/200/104/21_120.png,https://sofifa.com/player/200104/heung-min-son/210064/
FIFA 21,K. Navas,GK,33,89,89,Paris Saint-Germain,2019 ~ 2024,"185cm / 6'1""",80kg / 176lbs,Right,89,GK,2-Sep-19,€33.5M,€135K,€62M,78,11,15,11,30,11,98,16,11,15,37,19,314,54,53,60,86,61,257,56,74,39,75,13,161,32,20,16,68,25,67,56,28,14,14,427,90,85,75,87,90,1391,480,3,1,Medium,Medium,3,Normal (185+),Yes,90,85,75,90,53,87,Costa Rica,Unknown,Ligue 1,GK,1,2024,Unknown,Unknown,https://cdn.sofifa.net/players/193/041/21_120.png,https://sofifa.com/player/193041/keylor-navas/210064/
FIFA 21,T. Courtois,GK,28,89,91,Real Madrid,2018 ~ 2026,"199cm / 6'6""",96kg / 212lbs,Left,89,GK,9-Aug-18,€88M,€250K,€187M,86,14,14,13,33,12,110,13,19,20,35,23,285,42,52,62,84,45,249,56,68,38,70,17,122,23,15,13,44,27,66,54,20,18,16,421,84,89,74,86,88,1327,469,3,1,Medium,Medium,4,Unique,Yes,84,89,74,88,48,86,Belgium,Unknown,La Liga,GK,1,2026,GK,1,https://cdn.sofifa.net/players/192/119/21_120.png,https://sofifa.com/player/192119/thibaut-courtois/210064/
FIFA 21,K. Benzema,"CF, ST",32,89,89,Real Madrid,2009 ~ 2023,"185cm / 6'1""",81kg / 179lbs,Right,89,CF,9-Jul-09,€83.5M,€350K,€171.2M,426,75,88,91,86,86,404,87,81,73,73,90,388,77,72,79,91,69,400,84,79,78,80,79,363,63,39,90,87,84,90,89,47,24,18,41,13,11,5,5,7,2111,442,4,4,Medium,Medium,4,Normal (170-185),Yes,74,85,81,86,40,76,France,Poacher,La Liga,CF,9,2023,ST,19,https://cdn.sofifa.net/players/165/153/21_120.png,https://sofifa.com/player/165153/karim-benzema/210064/
FIFA 21,Sergio Ramos,CB,34,89,89,Real Madrid,2005 ~ 2021,"184cm / 6'0""",82kg / 181lbs,Right,89,CB,1-Aug-05,€33.5M,€300K,€68.7M,374,66,65,92,82,69,381,65,74,76,83,83,378,72,70,78,92,66,402,79,93,81,85,64,414,90,88,73,71,92,88,263,85,88,90,46,11,8,9,7,11,2258,463,3,3,High,Medium,4,Unique,Yes,71,70,76,73,88,85,Spain,"Aerial threat, Tackling, Tactician, Complete defender",La Liga,LCB,4,2021,Unknown,Unknown,https://cdn.sofifa.net/players/155/862/21_120.png,https://sofifa.com/player/155862/sergio-ramos-garcia/210064/
FIFA 21,N. Kanté,"CDM, CM",29,88,88,Chelsea,2016 ~ 2023,"168cm / 5'6""",70kg / 154lbs,Right,88,CDM,16-Jul-16,€78M,€190K,€148.2M,328,68,65,54,85,56,336,79,49,49,79,80,420,79,76,82,91,92,381,71,77,96,72,65,386,90,91,72,79,54,85,264,89,90,85,54,15,12,10,7,10,2169,468,3,2,Medium,High,3,Unique,Yes,77,66,76,81,86,82,France,"Tackling, Tactician",Premier League,RCM,7,2023,CDM,13,https://cdn.sofifa.net/players/215/914/21_120.png,https://sofifa.com/player/215914/ngolo-kante/210064/
FIFA 21,Bruno Fernandes,CAM,25,88,91,Manchester United,2020 ~ 2025,"179cm / 5'10""",69kg / 152lbs,Right,89,CAM,30-Jan-20,€121M,€240K,€239M,412,87,83,64,91,87,433,83,87,87,88,88,402,78,75,79,91,79,414,89,73,93,70,89,413,78,66,87,91,91,87,210,72,73,65,63,12,14,15,8,14,2347,483,3,4,High,High,2,Lean (170-185),Yes,76,86,89,84,70,78,Portugal,"Playmaker, Engine, Distance shooter, Crosser, FK Specialist, Complete midfielder",Premier League,CAM,18,2025,RCM,11,https://cdn.sofifa.net/players/212/198/21_120.png,https://sofifa.com/player/212198/bruno-miguel-borges-fernandes/210064/
FIFA 21,Ederson,GK,26,88,91,Manchester City,2017 ~ 2026,"188cm / 6'2""",86kg / 190lbs,Left,88,GK,1-Jul-17,€92M,€195K,€177.1M,123,20,14,14,57,18,157,23,15,20,59,40,323,64,63,60,88,48,273,70,66,41,78,18,172,38,27,20,70,17,70,52,29,15,8,436,86,82,93,87,88,1536,499,3,1,Medium,Medium,2,Unique,Yes,86,82,93,88,63,87,Brazil,Unknown,Premier League,GK,31,2026,Unknown,Unknown,https://cdn.sofifa.net/players/210/257/21_120.png,https://sofifa.com/player/210257/ederson-santana-de-moraes/210064/
FIFA 21,S. Mané,LW,28,88,88,Liverpool,2016 ~ 2023,"175cm / 5'9""",69kg / 152lbs,Right,88,LW,1-Jul-16,€92M,€230K,€170.2M,406,76,87,84,84,75,390,90,77,64,71,88,461,95,93,93,92,88,404,83,86,86,71,78,354,75,35,90,83,71,84,122,42,42,38,56,10,10,15,7,14,2193,466,4,4,High,Medium,3,Unique,Yes,94,83,79,90,44,76,Senegal,"Speedster, Dribbler, Acrobat",Premier League,LW,10,2023,Unknown,Unknown,https://cdn.sofifa.net/players/208/722/21_120.png,https://sofifa.com/player/208722/sadio-mane/210064/
FIFA 21,K. Koulibaly,CB,29,88,88,Napoli,2014 ~ 2023,"187cm / 6'2""",89kg / 196lbs,Right,88,CB,1-Jul-14,€76.5M,€140K,€130.1M,224,30,22,84,74,14,262,69,28,28,63,74,328,73,77,52,85,41,316,55,82,70,94,15,294,87,87,35,52,33,82,267,91,89,87,43,7,11,7,13,5,1734,401,3,2,Medium,High,3,Unique,Yes,75,28,55,68,89,86,Senegal,"Tackling, Tactician, Strength, Complete defender",Serie A,LCB,26,2023,Unknown,Unknown,https://cdn.sofifa.net/players/201/024/21_120.png,https://sofifa.com/player/201024/kalidou-koulibaly/210064/
FIFA 21,T. Kroos,CM,30,88,88,Real Madrid,2014 ~ 2023,"183cm / 6'0""",76kg / 168lbs,Right,88,CM,17-Jul-14,€87.5M,€310K,€179.4M,397,88,76,58,93,82,432,80,86,84,93,89,331,56,52,63,89,71,354,89,32,75,72,86,378,60,79,76,90,73,88,204,71,73,60,51,10,11,13,7,10,2147,446,5,3,Medium,Medium,4,Normal (170-185),Yes,54,81,91,81,71,68,Germany,"Playmaker, Distance shooter, Crosser, Complete midfielder",La Liga,LCM,8,2023,Unknown,Unknown,https://cdn.sofifa.net/players/182/521/21_120.png,https://sofifa.com/player/182521/toni-kroos/210064/
FIFA 21,E. Haaland,ST,19,87,93,Borussia Dortmund,2020 ~ 2024,"194cm / 6'4""",88kg / 194lbs,Left,88,ST,1-Jan-20,€122.5M,€72K,€232.8M,373,47,92,69,77,88,351,77,77,62,51,84,404,82,91,75,87,69,426,94,74,80,93,85,361,85,43,88,69,76,83,119,46,43,30,52,7,14,13,11,7,2086,453,3,3,High,High,2,Unique,Yes,87,90,65,79,45,87,Norway,"Distance shooter, Strength, Clinical finisher, Complete forward",Bundesliga,ST,9,2024,LS,23,https://cdn.sofifa.net/players/239/085/21_120.png,https://sofifa.com/player/239085/erling-haaland/210064/
FIFA 21,J. Sancho,"RM, CF, LM",20,87,92,Borussia Dortmund,2017 ~ 2023,"180cm / 5'11""",76kg / 168lbs,Right,88,CAM,31-Aug-17,€118.5M,€82K,€210.3M,371,82,81,38,87,83,401,92,84,65,70,90,432,86,80,91,85,90,333,73,51,77,67,65,317,44,39,82,87,65,85,105,32,41,32,52,7,11,10,11,13,2011,433,3,5,High,Medium,3,Normal (170-185),Yes,83,76,82,91,37,64,England,"Dribbler, Acrobat",Bundesliga,LM,7,2023,SUB,17,https://cdn.sofifa.net/players/233/049/21_120.png,https://sofifa.com/player/233049/jadon-sancho/210064/
FIFA 21,A. Robertson,LB,26,87,88,Liverpool,2017 ~ 2026,"178cm / 5'10""",64kg / 141lbs,Left,87,LB,21-Jul-17,€85.5M,€155K,€164.6M,326,88,57,67,82,32,372,81,82,50,76,83,401,79,85,78,85,74,365,78,62,95,65,65,379,85,83,77,79,55,83,248,83,84,81,50,11,8,10,7,14,2141,463,2,3,High,High,3,Unique,Yes,82,62,80,81,82,76,Scotland,"Engine, Crosser",Premier League,LB,26,2026,LWB,3,https://cdn.sofifa.net/players/216/267/21_120.png,https://sofifa.com/player/216267/andrew-robertson/210064/
FIFA 21,P. Dybala,"CF, CAM",26,87,88,Juventus,2015 ~ 2022,"177cm / 5'10""",75kg / 165lbs,Left,88,CAM,1-Jul-15,€95M,€160K,€163.9M,401,82,80,64,87,88,436,91,88,88,75,94,437,89,82,92,84,90,380,80,75,78,60,87,346,48,42,85,87,84,84,120,32,48,40,26,5,4,4,5,8,2146,449,3,4,Medium,Medium,3,Unique,Yes,85,82,84,92,43,63,Argentina,"Dribbler, Playmaker, FK Specialist, Acrobat, Complete midfielder",Serie A,SUB,10,2022,Unknown,Unknown,https://cdn.sofifa.net/players/211/110/21_120.png,https://sofifa.com/player/211110/paulo-dybala/210064/
FIFA 21,L. Goretzka,"CM, CDM",25,87,88,FC Bayern München,2018 ~ 2026,"189cm / 6'2""",82kg / 181lbs,Right,87,CM,1-Jul-18,€94.5M,€130K,€163M,398,75,82,86,86,69,406,84,76,75,84,87,394,77,83,76,88,70,426,85,79,88,88,86,396,81,86,85,84,60,82,236,74,85,77,56,13,8,15,11,9,2312,495,4,3,High,Medium,3,Unique,Yes,80,82,82,84,81,86,Germany,Tactician,Bundesliga,LDM,18,2026,RCM,18,https://cdn.sofifa.net/players/209/658/21_120.png,https://sofifa.com/player/209658/leon-goretzka/210064/
FIFA 21,Fabinho,"CDM, CB",26,87,89,Liverpool,2018 ~ 2026,"188cm / 6'2""",78kg / 172lbs,Right,87,CDM,1-Jul-18,€88.5M,€155K,€170.4M,345,75,63,75,85,47,365,76,71,53,83,82,355,68,69,66,87,65,395,81,75,88,81,70,413,86,88,70,79,90,84,261,87,88,86,47,13,12,6,8,8,2181,463,2,3,Medium,High,3,Unique,Yes,69,69,79,77,86,83,Brazil,"Tackling, Tactician",Premier League,CDM,3,2026,Unknown,Unknown,https://cdn.sofifa.net/players/209/499/21_120.png,https://sofifa.com/player/209499/fabio-henrique-tavares/210064/
FIFA 21,J. Vardy,ST,33,87,87,Leicester City,2012 ~ 2023,"179cm / 5'10""",74kg / 163lbs,Right,87,ST,1-May-12,€51M,€170K,€96.9M,394,69,92,79,70,84,344,78,68,60,56,82,416,87,86,76,91,76,378,87,79,77,68,67,388,87,49,93,74,85,88,163,57,52,54,62,15,14,7,15,11,2145,450,4,3,High,Medium,3,Unique,Yes,86,85,68,80,56,75,England,Unknown,Premier League,LS,9,2023,Unknown,Unknown,https://cdn.sofifa.net/players/208/830/21_120.png,https://sofifa.com/player/208830/jamie-vardy/210064/
FIFA 21,Marquinhos,"CB, CDM",26,87,90,Paris Saint-Germain,2013 ~ 2024,"183cm / 6'0""",75kg / 165lbs,Right,89,CB,19-Jul-13,€92.5M,€135K,€178.1M,316,68,45,87,83,33,320,68,57,32,84,79,377,74,80,69,87,67,348,62,91,82,75,38,358,81,88,68,74,47,86,265,89,88,88,47,6,6,12,10,13,2031,439,3,3,Medium,High,3,Normal (170-185),Yes,77,48,75,72,88,79,Brazil,"Tackling, Tactician",Ligue 1,RCB,5,2024,Unknown,Unknown,https://cdn.sofifa.net/players/207/865/21_120.png,https://sofifa.com/player/207865/marcos-aoas-correa/210064/
FIFA 21,R. Sterling,"LW, RW",25,87,88,Manchester City,2015 ~ 2023,"170cm / 5'7""",69kg / 152lbs,Right,87,LW,14-Jul-15,€95M,€230K,€182.9M,358,78,83,46,84,67,382,87,77,63,69,86,461,96,88,94,89,94,364,78,57,79,71,79,328,59,30,90,82,67,78,147,47,53,47,63,15,12,12,15,9,2103,454,3,4,High,Medium,3,Unique,Yes,92,80,79,88,45,70,England,"Speedster, Dribbler, Acrobat",Premier League,SUB,7,2023,LW,10,https://cdn.sofifa.net/players/202/652/21_120.png,https://sofifa.com/player/202652/raheem-sterling/210064/
FIFA 21,C. Immobile,ST,30,87,87,Lazio,2016 ~ 2025,"185cm / 6'1""",85kg / 187lbs,Right,87,ST,27-Jul-16,€78M,€125K,€132.6M,394,55,93,81,80,85,341,83,70,51,53,84,409,82,85,75,90,77,398,86,77,78,77,80,369,77,40,93,71,88,86,99,34,33,32,47,6,8,15,12,6,2057,438,4,3,High,Medium,4,Unique,Yes,84,88,67,83,39,77,Italy,Clinical finisher,Serie A,LS,17,2025,ST,17,https://cdn.sofifa.net/players/192/387/21_120.png,https://sofifa.com/player/192387/ciro-immobile/210064/
FIFA 21,T. Müller,"CAM, RM, RW",30,87,87,FC Bayern München,2008 ~ 2023,"185cm / 6'1""",76kg / 168lbs,Right,87,CAM,10-Aug-08,€77M,€140K,€127.1M,422,85,88,81,84,84,382,76,81,59,82,84,375,68,68,74,94,71,389,78,77,86,66,82,371,62,58,96,85,70,84,150,47,57,46,52,6,7,11,14,14,2141,441,4,3,High,High,4,Lean (185+),Yes,68,84,83,79,56,71,Germany,"Engine, Clinical finisher",Bundesliga,CAM,25,2023,LF,25,https://cdn.sofifa.net/players/189/596/21_120.png,https://sofifa.com/player/189596/thomas-muller/210064/
FIFA 21,W. Szczęsny,GK,30,87,87,Juventus,2017 ~ 2024,"195cm / 6'5""",90kg / 198lbs,Right,87,GK,19-Jul-17,€53M,€105K,€87.5M,86,12,12,16,32,14,99,11,16,14,36,22,286,51,47,55,82,51,250,55,71,45,65,14,135,40,15,14,48,18,65,45,20,13,12,416,86,82,73,87,88,1317,465,3,1,Medium,Medium,3,Lean (185+),Yes,86,82,73,88,49,87,Poland,Unknown,Serie A,GK,1,2024,GK,1,https://cdn.sofifa.net/players/186/153/21_120.png,https://sofifa.com/player/186153/wojciech-szczesny/210064/
FIFA 21,Á. Di María,"RW, LW",32,87,87,Paris Saint-Germain,2015 ~ 2022,"180cm / 5'11""",69kg / 152lbs,Left,87,RW,6-Aug-15,€63M,€160K,€116.6M,379,88,79,51,83,78,432,88,89,88,80,87,419,82,83,94,84,76,379,83,72,78,60,86,360,73,42,84,88,73,86,148,41,55,52,51,10,7,11,12,11,2168,453,2,5,High,Medium,4,Unique,Yes,83,81,85,88,48,68,Argentina,"Dribbler, Crosser, FK Specialist, Acrobat",Ligue 1,SUB,11,2022,LW,11,https://cdn.sofifa.net/players/183/898/21_120.png,https://sofifa.com/player/183898/angel-di-maria/210064/
FIFA 21,M. Hummels,CB,31,87,87,Borussia Dortmund,2019 ~ 2022,"191cm / 6'3""",96kg / 212lbs,Right,87,CB,1-Jul-19,€54.5M,€100K,€92.7M,353,65,57,88,82,61,354,69,66,53,86,80,325,46,66,63,88,62,341,71,70,65,86,49,366,71,91,56,80,68,89,267,90,90,87,42,15,6,10,5,6,2048,432,3,3,High,High,4,Normal (185+),Yes,57,59,77,72,90,77,Germany,"Tackling, Tactician, Strength, Complete defender",Bundesliga,LCB,15,2022,CB,5,https://cdn.sofifa.net/players/178/603/21_120.png,https://sofifa.com/player/178603/mats-hummels/210064/
FIFA 21,L. Modrić,CM,34,87,87,Real Madrid,2012 ~ 2022,"172cm / 5'8""",66kg / 146lbs,Right,87,CM,1-Aug-12,€36.5M,€260K,€74.8M,380,86,72,55,91,76,427,85,85,78,89,90,417,76,70,91,88,92,369,79,67,83,58,82,392,62,80,78,90,82,92,216,70,75,71,52,13,9,7,14,9,2253,464,4,4,Medium,Medium,4,Lean (170-185),Yes,73,76,89,88,72,66,Croatia,"Playmaker, Crosser, Acrobat, Complete midfielder",La Liga,RCM,10,2022,Unknown,Unknown,https://cdn.sofifa.net/players/177/003/21_120.png,https://sofifa.com/player/177003/luka-modric/210064/
