FIFA Version Name,Name,Position,Age,Overall rating,Potential,Team,Contract Dates,Height,Weight,Foot,Best overall,Best position,Joined,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Pacing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Nationality,Player Specialities,Club League Name,Club Position,Club Kit Number,Contract Valid Until,National Team Position,National Team Kit Number,Player Image URL,Profile URL
FC 25,K. De Bruyne,"CM, CAM",33,89,89,Manchester City,2015 ~ 2025,"181cm / 5'11""",75kg / 165lbs,Right,89,CM,30-Aug-15,€63.5M,€270K,€117.5M,409,94,84,55,93,83,445,85,93,83,93,91,372,67,67,73,90,75,398,92,71,70,75,90,405,75,66,87,94,83,87,189,66,70,53,56,15,13,5,10,13,2274,471,5,4,Unknown,Unknown,5,Unique,Yes,67,87,93,85,65,74,Belgium,"Playmaker, Distance shooter, Crosser, Complete midfielder",Premier League,CAM,17,2025,Unknown,Unknown,https://cdn.sofifa.net/players/192/985/25_120.png,https://sofifa.com/player/192985/kevin-de-bruyne/250044/
FC 25,T. Courtois,GK,32,89,89,Real Madrid,2018 ~ 2026,"200cm / 6'7""",96kg / 212lbs,Left,89,GK,9-Aug-18,€51M,€220K,€104.6M,86,14,14,13,33,12,110,13,19,20,35,23,290,42,52,63,88,45,250,57,68,38,70,17,122,23,15,13,44,27,66,54,20,18,16,428,85,89,76,88,90,1340,474,3,1,Unknown,Unknown,5,Unique,Yes,85,89,76,90,46,88,Belgium,Unknown,La Liga,GK,1,2026,Unknown,Unknown,https://cdn.sofifa.net/players/192/119/25_120.png,https://sofifa.com/player/192119/thibaut-courtois/250044/
FC 25,R. Lewandowski,ST,35,89,89,FC Barcelona,2022 ~ 2026,"185cm / 6'1""",81kg / 179lbs,Right,89,ST,18-Jul-22,€44M,€210K,€90.2M,426,76,92,88,84,86,408,85,79,84,70,90,400,76,75,77,89,83,428,89,92,76,89,82,391,81,49,90,81,90,87,96,35,42,19,51,15,6,12,8,10,2200,457,4,4,Unknown,Unknown,5,Unique,Yes,75,89,79,86,44,84,Poland,Clinical finisher,La Liga,ST,9,2026,ST,9,https://cdn.sofifa.net/players/188/545/25_120.png,https://sofifa.com/player/188545/robert-lewandowski/250044/
FC 25,J. Musiala,"CAM, LM, CM",21,88,92,FC Bayern München,2020 ~ 2030,"184cm / 6'0""",72kg / 159lbs,Right,90,CAM,3-Jun-20,€133.5M,€95K,€230.3M,388,67,86,74,86,75,391,94,75,59,79,84,443,87,80,94,89,93,377,80,79,78,59,81,358,59,65,89,84,61,83,190,64,62,64,42,6,9,8,8,11,2189,464,4,5,Unknown,Unknown,4,Lean (170-185),Yes,83,82,79,90,65,65,Germany,"Dribbler, Acrobat, Clinical finisher, Complete forward",Bundesliga,CAM,42,2030,RAM,10,https://cdn.sofifa.net/players/256/790/25_120.png,https://sofifa.com/player/256790/jamal-musiala/250044/
FC 25,B. Saka,"RW, RM",22,88,90,Arsenal,2018 ~ 2027,"178cm / 5'10""",65kg / 143lbs,Left,88,RW,14-Sep-18,€121M,€210K,€232.9M,387,89,85,49,85,79,415,89,87,74,77,88,432,88,84,85,87,88,389,79,73,86,68,83,388,68,62,85,86,87,82,182,60,62,60,50,7,8,13,9,13,2243,474,4,3,Unknown,Unknown,4,Lean (170-185),Yes,86,83,84,88,60,73,England,"Dribbler, Crosser",Premier League,RW,7,2027,RES,25,https://cdn.sofifa.net/players/246/669/25_120.png,https://sofifa.com/player/246669/bukayo-saka/250044/
FC 25,F. Valverde,"CM, CDM, RB",25,88,91,Real Madrid,2016 ~ 2029,"182cm / 6'0""",74kg / 163lbs,Right,90,CM,22-Jul-16,€120M,€300K,€255M,385,78,79,63,87,78,404,83,76,69,88,88,409,84,91,77,89,68,437,91,83,92,82,89,395,81,83,86,86,59,84,244,79,85,80,45,6,10,6,15,8,2319,503,4,3,Unknown,Unknown,4,Unique,Yes,88,83,84,84,80,84,Uruguay,"Playmaker, Distance shooter, Complete midfielder",La Liga,LCM,8,2029,Unknown,Unknown,https://cdn.sofifa.net/players/239/053/25_120.png,https://sofifa.com/player/239053/federico-valverde/250044/
FC 25,Raphinha,"LM, RW",27,88,88,FC Barcelona,2022 ~ 2028,"176cm / 5'9""",68kg / 150lbs,Left,88,LM,13-Jul-22,€97.5M,€220K,€199.9M,402,86,87,74,83,72,417,88,85,79,78,87,434,90,91,88,86,79,400,83,82,88,65,82,382,77,56,86,85,78,85,141,49,54,38,50,8,7,13,8,14,2226,472,4,4,Unknown,Unknown,4,Lean (170-185),Yes,91,84,83,87,53,74,Brazil,"Speedster, Dribbler, Crosser, Acrobat, Clinical finisher, Complete forward",La Liga,LM,11,2028,Unknown,Unknown,https://cdn.sofifa.net/players/233/419/25_120.png,https://sofifa.com/player/233419/raphael-dias-belloli/250044/
FC 25,L. Martínez,ST,26,88,88,Inter,2018 ~ 2029,"174cm / 5'9""",72kg / 159lbs,Right,88,ST,4-Jul-18,€101.5M,€185K,€167.5M,417,68,93,86,78,92,382,81,80,65,72,84,434,83,79,88,92,92,428,87,93,83,85,80,380,87,48,92,79,74,88,140,45,51,44,48,11,8,8,8,13,2229,464,4,4,Unknown,Unknown,4,Unique,Yes,81,88,75,84,51,85,Argentina,"Acrobat, Clinical finisher",Serie A,LS,10,2029,ST,22,https://cdn.sofifa.net/players/231/478/25_120.png,https://sofifa.com/player/231478/lautaro-martinez/250044/
FC 25,J. Kimmich,"CDM, RB",29,88,88,FC Bayern München,2015 ~ 2029,"177cm / 5'10""",75kg / 165lbs,Right,88,CDM,1-Jul-15,€78M,€125K,€128.7M,390,92,68,72,89,69,424,82,85,79,92,86,389,75,59,83,88,84,394,78,77,88,68,83,404,86,84,78,85,71,86,250,82,84,84,60,8,15,7,15,15,2311,472,4,3,Unknown,Unknown,4,Normal (170-185),Yes,66,74,89,84,82,77,Germany,Crosser,Bundesliga,RDM,6,2029,RM,6,https://cdn.sofifa.net/players/212/622/25_120.png,https://sofifa.com/player/212622/joshua-kimmich/250044/
FC 25,A. Rüdiger,CB,31,88,88,Real Madrid,2022 ~ 2026,"190cm / 6'3""",85kg / 187lbs,Right,88,CB,1-Jul-22,€62.5M,€310K,€128.1M,309,68,40,83,84,34,330,69,50,56,81,74,354,71,91,56,86,50,401,84,89,70,91,67,332,92,85,54,61,40,80,261,86,88,87,59,14,15,10,12,8,2046,452,3,2,Unknown,Unknown,4,Lean (185+),Yes,82,55,73,70,86,86,Germany,"Tackling, Strength",La Liga,LCB,22,2026,RCB,2,https://cdn.sofifa.net/players/205/452/25_120.png,https://sofifa.com/player/205452/antonio-rudiger/250044/
FC 25,J. Oblak,GK,31,88,88,Atlético Madrid,2014 ~ 2028,"188cm / 6'2""",87kg / 192lbs,Right,88,GK,16-Jul-14,€48.5M,€87K,€101.9M,95,13,11,15,43,13,109,12,13,14,40,30,292,42,53,64,85,48,263,59,72,42,78,12,149,36,24,11,67,11,68,59,27,14,18,426,85,90,78,86,87,1393,472,3,1,Unknown,Unknown,4,Unique,Yes,85,90,78,87,46,86,Slovenia,Unknown,La Liga,GK,13,2028,Unknown,Unknown,https://cdn.sofifa.net/players/200/389/25_120.png,https://sofifa.com/player/200389/jan-oblak/250044/
FC 25,M. ter Stegen,GK,32,88,88,FC Barcelona,2014 ~ 2028,"187cm / 6'2""",85kg / 187lbs,Right,88,GK,1-Jul-14,€45M,€145K,€92.3M,118,18,14,11,61,14,144,21,18,12,63,30,262,45,50,39,85,43,262,67,72,35,78,10,171,43,22,11,70,25,70,48,25,13,10,434,85,85,89,85,90,1439,481,4,1,Unknown,Unknown,4,Unique,Yes,85,85,89,90,47,85,Germany,Unknown,La Liga,RES,1,2028,Unknown,Unknown,https://cdn.sofifa.net/players/192/448/25_120.png,https://sofifa.com/player/192448/marc-andre-ter-stegen/250044/
FC 25,C. Palmer,"CAM, RM",22,87,90,Chelsea,2023 ~ 2033,"185cm / 6'1""",76kg / 168lbs,Left,89,CAM,1-Sep-23,€111M,€185K,€219.2M,389,85,85,62,87,70,429,87,86,81,86,89,404,76,78,81,88,81,385,85,72,81,62,85,381,63,52,87,89,90,89,138,45,53,40,51,7,6,10,14,14,2177,453,3,4,Unknown,Unknown,4,Lean (185+),Yes,77,85,87,87,50,67,England,"Dribbler, Playmaker, Complete midfielder",Premier League,CAM,20,2033,RES,24,https://cdn.sofifa.net/players/257/534/25_120.png,https://sofifa.com/player/257534/cole-palmer/250044/
FC 25,Pedri,"CM, CDM",21,87,90,FC Barcelona,2020 ~ 2030,"174cm / 5'9""",60kg / 132lbs,Right,89,CM,4-Aug-20,€110M,€150K,€233.8M,335,68,72,50,89,56,406,89,79,62,86,90,420,79,76,88,87,90,369,68,72,88,73,68,362,62,79,79,89,53,90,216,74,77,65,46,12,7,11,8,8,2154,466,4,4,Unknown,Unknown,4,Lean (170-185),Yes,77,69,83,89,73,75,Spain,"Dribbler, Playmaker, Acrobat, Complete midfielder",La Liga,LDM,8,2030,RCM,20,https://cdn.sofifa.net/players/251/854/25_120.png,https://sofifa.com/player/251854/pedro-gonzalez-lopez/250044/
FC 25,W. Saliba,CB,23,87,89,Arsenal,2019 ~ 2027,"193cm / 6'4""",85kg / 187lbs,Right,88,CB,25-Jul-19,€92M,€170K,€177.1M,290,58,35,79,84,34,325,74,55,35,79,82,348,77,86,53,86,46,332,60,89,72,88,23,332,83,86,54,62,47,85,263,88,89,86,42,7,10,6,8,11,1932,435,3,2,Unknown,Unknown,4,Normal (185+),Yes,82,39,70,74,87,83,France,"Tackling, Tactician, Strength, Complete defender",Premier League,RCB,2,2027,LCB,17,https://cdn.sofifa.net/players/243/715/25_120.png,https://sofifa.com/player/243715/william-saliba/250044/
FC 25,A. Bastoni,CB,25,87,89,Inter,2017 ~ 2028,"190cm / 6'3""",75kg / 165lbs,Left,88,CB,30-Aug-17,€88.5M,€140K,€152.7M,321,72,39,86,80,44,345,74,64,41,84,82,361,71,77,64,88,61,361,59,89,81,84,48,330,83,86,39,72,50,85,261,87,89,85,48,11,5,9,11,12,2027,441,2,2,Unknown,Unknown,4,Normal (185+),Yes,74,46,75,76,87,83,Italy,"Tackling, Tactician",Serie A,LCB,95,2028,LCB,21,https://cdn.sofifa.net/players/237/383/25_120.png,https://sofifa.com/player/237383/alessandro-bastoni/250044/
FC 25,D. Rice,"CDM, CM",25,87,88,Arsenal,2023 ~ 2028,"185cm / 6'1""",80kg / 176lbs,Right,87,CDM,15-Jul-23,€85M,€190K,€163.6M,359,88,64,72,85,50,413,82,86,75,86,84,351,71,75,55,85,65,424,87,82,92,81,82,399,85,86,77,80,71,86,256,85,86,85,47,8,11,14,5,9,2249,478,3,3,Unknown,Unknown,4,Normal (185+),Yes,73,73,84,79,84,85,England,"Crosser, Tackling, Tactician",Premier League,LCM,41,2028,LDM,4,https://cdn.sofifa.net/players/234/378/25_120.png,https://sofifa.com/player/234378/declan-rice/250044/
FC 25,Gabriel,CB,26,87,88,Arsenal,2020 ~ 2027,"190cm / 6'3""",87kg / 192lbs,Left,87,CB,1-Sep-20,€82.5M,€195K,€158.8M,273,38,37,90,80,28,280,59,47,27,76,71,312,61,76,51,87,37,337,62,87,71,87,30,329,87,87,52,63,40,77,262,88,88,86,50,12,8,13,10,7,1843,407,2,2,Unknown,Unknown,4,Normal (185+),Yes,69,41,63,63,88,83,Brazil,"Aerial threat, Tackling, Tactician, Strength, Complete defender",Premier League,SUB,6,2027,Unknown,Unknown,https://cdn.sofifa.net/players/232/580/25_120.png,https://sofifa.com/player/232580/gabriel-dos-s-magalhaes/250044/
FC 25,V. Osimhen,ST,25,87,89,Galatasaray SK,"Jun 30, 2025 On loan","186cm / 6'1""",77kg / 170lbs,Right,88,ST,1-Sep-20,€101.5M,€195K,€ 0,396,62,88,89,72,85,333,80,63,52,54,84,416,90,92,78,89,67,422,86,95,81,86,74,349,68,34,92,70,85,80,103,36,45,22,53,14,14,10,9,6,2072,446,4,3,Unknown,Unknown,4,Normal (185+),Yes,91,85,65,81,42,82,Nigeria,Speedster,Süper Lig,ST,45,30-Jun-25,Unknown,Unknown,https://cdn.sofifa.net/players/232/293/25_120.png,https://sofifa.com/player/232293/victor-osimhen/250044/
FC 25,O. Dembélé,"RW, ST",27,87,87,Paris Saint-Germain,2023 ~ 2028,"178cm / 5'10""",67kg / 148lbs,Left,87,RW,12-Aug-23,€85M,€155K,€157.3M,388,84,82,64,82,76,406,89,84,68,78,87,444,94,91,94,84,81,369,87,75,76,54,77,341,54,38,85,84,80,84,118,42,42,34,49,6,6,14,10,13,2115,448,5,5,Unknown,Unknown,4,Unique,Yes,92,82,82,88,43,61,France,"Speedster, Dribbler, Acrobat",Ligue 1,ST,10,2028,RW,7,https://cdn.sofifa.net/players/231/443/25_120.png,https://sofifa.com/player/231443/ousmane-dembele/250044/
FC 25,G. Donnarumma,GK,25,87,89,Paris Saint-Germain,2021 ~ 2026,"196cm / 6'5""",90kg / 198lbs,Right,87,GK,15-Jul-21,€76M,€83K,€146.3M,80,12,12,12,36,8,118,28,12,14,34,30,282,50,55,57,82,38,259,53,72,41,75,18,154,30,26,14,60,24,54,51,21,14,16,417,90,83,70,85,89,1361,469,3,1,Unknown,Unknown,4,Unique,Yes,90,83,70,89,52,85,Italy,Unknown,Ligue 1,GK,1,2026,GK,1,https://cdn.sofifa.net/players/230/621/25_120.png,https://sofifa.com/player/230621/gianluigi-donnarumma/250044/
FC 25,N. Barella,"CM, CDM",27,87,87,Inter,2020 ~ 2029,"175cm / 5'9""",68kg / 150lbs,Right,87,CM,1-Sep-20,€84.5M,€155K,€139.4M,384,79,77,60,88,80,403,84,79,67,86,87,433,82,78,91,90,92,404,80,78,93,74,79,412,87,84,84,84,73,88,244,80,83,81,54,11,5,13,14,11,2334,491,4,3,Unknown,Unknown,4,Normal (170-),Yes,80,78,84,87,80,82,Italy,Acrobat,Serie A,RCM,23,2029,RCM,18,https://cdn.sofifa.net/players/224/232/25_120.png,https://sofifa.com/player/224232/nicolo-barella/250044/
FC 25,M. Ødegaard,CM,25,87,89,Arsenal,2021 ~ 2028,"178cm / 5'10""",68kg / 150lbs,Left,88,CAM,20-Aug-21,€99.5M,€195K,€191.5M,393,86,83,55,90,79,436,88,84,85,89,90,397,72,69,85,88,83,370,82,65,88,55,80,373,64,69,82,90,68,87,197,68,72,57,62,14,15,15,8,10,2228,461,2,5,Unknown,Unknown,4,Lean (170-185),Yes,70,81,89,88,67,66,Norway,"Dribbler, Playmaker, Crosser, Complete midfielder",Premier League,RCM,8,2028,RCM,10,https://cdn.sofifa.net/players/222/665/25_120.png,https://sofifa.com/player/222665/martin-odegaard/250044/
FC 25,M. Maignan,GK,28,87,89,AC Milan,2021 ~ 2026,"191cm / 6'3""",89kg / 196lbs,Right,87,GK,1-Jul-21,€68M,€145K,€120.7M,130,18,15,17,64,16,185,30,38,16,61,40,328,65,62,60,85,56,288,64,82,39,83,20,155,35,25,15,65,15,68,58,23,16,19,424,84,83,85,84,88,1568,488,4,1,Unknown,Unknown,4,Normal (185+),Yes,84,83,85,88,64,84,France,Unknown,Serie A,GK,16,2026,GK,16,https://cdn.sofifa.net/players/215/698/25_120.png,https://sofifa.com/player/215698/mike-maignan/250044/
FC 25,J. Tah,CB,28,87,87,Bayer 04 Leverkusen,2015 ~ 2025,"195cm / 6'5""",94kg / 207lbs,Right,87,CB,16-Jul-15,€68.5M,€140K,€113M,289,39,32,87,78,53,261,60,37,27,68,69,313,53,86,49,85,40,332,60,85,69,92,26,299,85,83,36,57,38,79,261,88,89,84,49,11,8,7,9,14,1804,404,3,2,Unknown,Unknown,4,Stocky (185+),Yes,71,38,60,63,87,85,Germany,"Aerial threat, Strength",Bundesliga,CB,4,2025,CB,4,https://cdn.sofifa.net/players/213/331/25_120.png,https://sofifa.com/player/213331/jonathan-tah/250044/
FC 25,Marquinhos,CB,30,87,87,Paris Saint-Germain,2013 ~ 2028,"183cm / 6'0""",75kg / 165lbs,Right,87,CB,19-Jul-13,€65.5M,€145K,€121.2M,334,68,59,88,84,35,323,69,58,32,85,79,378,76,81,68,86,67,361,65,89,83,79,45,368,81,89,70,76,52,86,267,90,89,88,47,6,6,12,10,13,2078,454,3,3,Unknown,Unknown,4,Normal (170-185),Yes,79,56,75,74,89,81,Brazil,"Tackling, Tactician",Ligue 1,RCB,5,2028,Unknown,Unknown,https://cdn.sofifa.net/players/207/865/25_120.png,https://sofifa.com/player/207865/marcos-aoas-correa/250044/
FC 25,A. Griezmann,"ST, LM",33,87,87,Atlético Madrid,2022 ~ 2026,"176cm / 5'9""",67kg / 148lbs,Left,87,ST,10-Oct-22,€51M,€135K,€107.1M,426,82,87,83,88,86,437,87,89,85,85,91,418,80,76,89,88,85,412,85,86,84,71,86,389,74,59,89,88,79,89,172,45,63,64,63,14,8,14,13,14,2317,473,3,4,Unknown,Unknown,4,Unique,Yes,78,86,86,88,59,76,France,"Dribbler, Acrobat, Clinical finisher, Complete forward",La Liga,RS,7,2026,Unknown,Unknown,https://cdn.sofifa.net/players/194/765/25_120.png,https://sofifa.com/player/194765/antoine-griezmann/250044/
FC 25,Y. Sommer,GK,35,87,87,Inter,2023 ~ 2026,"183cm / 6'0""",77kg / 170lbs,Right,87,GK,7-Aug-23,€9M,€61K,€14.9M,90,13,13,10,46,8,115,22,12,13,38,30,300,48,54,57,83,58,257,64,68,45,68,12,162,38,21,15,64,24,54,40,9,19,12,426,83,82,85,87,89,1390,476,4,1,Unknown,Unknown,4,Normal (170-185),Yes,83,82,85,89,50,87,Switzerland,Unknown,Serie A,GK,1,2026,Unknown,Unknown,https://cdn.sofifa.net/players/177/683/25_120.png,https://sofifa.com/player/177683/yann-sommer/250044/
FC 25,L. Messi,"RW, ST, CAM",37,87,87,Inter Miami,2023 ~ 2025,"169cm / 5'7""",67kg / 148lbs,Left,87,RW,16-Jul-23,€26M,€19K,€39M,396,80,85,60,85,86,439,89,88,89,84,89,421,86,73,89,85,88,379,83,71,70,68,87,332,44,40,86,87,75,88,79,20,35,24,54,6,11,15,14,8,2100,435,4,4,Unknown,Unknown,4,Unique,Yes,79,85,85,89,33,64,Argentina,"Dribbler, FK Specialist, Acrobat",Major League Soccer,RS,10,2025,RW,10,https://cdn.sofifa.net/players/158/023/25_120.png,https://sofifa.com/player/158023/lionel-messi/250044/
FC 25,Lamine Yamal,"RM, RW",16,86,95,FC Barcelona,2022 ~ 2026,"180cm / 5'11""",72kg / 159lbs,Left,88,CAM,1-Jul-22,€140.5M,€95K,€316.1M,345,83,80,33,84,65,406,91,87,65,75,88,424,86,83,92,82,81,335,80,57,73,45,80,298,45,18,81,85,69,84,71,23,20,28,46,9,13,7,10,7,1925,410,3,4,Unknown,Unknown,3,Lean (170-185),Yes,84,79,82,89,23,53,Spain,"Dribbler, Acrobat",La Liga,RM,19,2026,RW,19,https://cdn.sofifa.net/players/277/643/25_120.png,https://sofifa.com/player/277643/lamine-yamal-nasraoui-ebana/250044/
FC 25,J. Alvarez,"ST, CAM",24,86,89,Atlético Madrid,2024 ~ 2030,"170cm / 5'7""",71kg / 157lbs,Right,88,CAM,12-Aug-24,€94M,€105K,€204.5M,401,77,88,74,83,79,419,87,87,80,78,87,432,86,85,87,87,87,414,88,84,85,72,85,385,86,52,86,83,78,86,161,60,55,46,45,6,10,8,15,6,2257,475,4,4,Unknown,Unknown,3,Normal (170-),Yes,85,86,81,87,57,79,Argentina,"Dribbler, Acrobat, Clinical finisher, Complete forward",La Liga,LS,19,2030,LW,9,https://cdn.sofifa.net/players/246/191/25_120.png,https://sofifa.com/player/246191/julian-alvarez/250044/
