FIFA Version Name,Name,Position,Age,Overall rating,Potential,Team,Contract Dates,Height,Weight,Foot,Best overall,Best position,Joined,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Pacing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Nationality,Player Specialities,Club League Name,Club Position,Club Kit Number,Contract Valid Until,National Team Position,National Team Kit Number,Player Image URL,Profile URL
FIFA 22,M. Neuer,GK,35,90,90,FC Bayern München,2011 ~ 2024,"193cm / 6'4""",93kg / 205lbs,Right,90,GK,1-Jul-11,€13.5M,€86K,€22.3M,124,15,13,25,60,11,169,30,14,11,68,46,287,54,60,51,87,35,284,68,77,43,80,16,188,29,30,12,70,47,70,38,17,10,11,444,88,88,91,89,88,1534,500,4,1,Medium,Medium,5,Unique,Yes,88,88,91,88,56,89,Germany,Unknown,Bundesliga,GK,1,2024,GK,1,https://cdn.sofifa.net/players/167/495/22_120.png,https://sofifa.com/player/167495/manuel-neuer/220069/
FIFA 22,Alisson,GK,28,89,90,Liverpool,2018 ~ 2027,"191cm / 6'3""",91kg / 201lbs,Right,89,GK,19-Jul-18,€82M,€190K,€157.9M,134,17,13,29,55,20,160,27,19,18,56,40,267,56,47,40,87,37,239,63,52,32,78,14,140,27,11,13,66,23,68,50,15,19,16,435,86,86,84,90,89,1425,487,3,1,Medium,Medium,3,Unique,Yes,86,86,84,89,52,90,Brazil,Unknown,Premier League,GK,1,2027,Unknown,Unknown,https://cdn.sofifa.net/players/212/831/22_120.png,https://sofifa.com/player/212831/alisson-ramses-becker/220069/
FIFA 22,J. Kimmich,"CDM, RB",26,89,90,FC Bayern München,2015 ~ 2025,"177cm / 5'10""",75kg / 165lbs,Right,89,CDM,1-Jul-15,€108M,€160K,€186.3M,387,91,68,72,87,69,411,82,85,69,90,85,398,77,65,84,88,84,402,78,79,94,68,83,382,89,84,80,85,44,85,248,85,85,78,60,8,15,7,15,15,2288,475,4,3,High,Medium,4,Normal (170-185),Yes,70,72,87,84,83,79,Germany,Crosser,Bundesliga,RDM,6,2025,SUB,6,https://cdn.sofifa.net/players/212/622/22_120.png,https://sofifa.com/player/212622/joshua-kimmich/220069/
FIFA 22,Ederson,GK,27,89,91,Manchester City,2017 ~ 2026,"188cm / 6'2""",86kg / 190lbs,Left,89,GK,1-Jul-17,€94M,€200K,€181M,127,20,14,14,61,18,164,23,15,20,66,40,323,64,63,60,88,48,273,70,66,41,78,18,206,38,27,20,70,51,70,52,29,15,8,438,87,82,93,88,88,1583,502,3,1,Medium,Medium,3,Unique,Yes,87,82,93,88,64,88,Brazil,Unknown,Premier League,GK,31,2026,Unknown,Unknown,https://cdn.sofifa.net/players/210/257/22_120.png,https://sofifa.com/player/210257/ederson-santana-de-moraes/220069/
FIFA 22,S. Mané,"LW, CF",29,89,89,Liverpool,2016 ~ 2023,"175cm / 5'9""",69kg / 152lbs,Right,89,LW,1-Jul-16,€101M,€270K,€186.9M,407,78,86,84,84,75,386,88,77,64,71,86,454,92,90,93,91,88,405,83,87,85,72,78,359,75,35,90,84,75,84,122,42,42,38,56,10,10,15,7,14,2189,463,4,4,High,Medium,4,Unique,Yes,91,83,80,88,44,77,Senegal,"Speedster, Dribbler, Acrobat",Premier League,LW,10,2023,Unknown,Unknown,https://cdn.sofifa.net/players/208/722/22_120.png,https://sofifa.com/player/208722/sadio-mane/220069/
FIFA 22,H. Kane,ST,27,89,89,Tottenham Hotspur,2010 ~ 2024,"188cm / 6'2""",89kg / 196lbs,Right,89,ST,28-Jul-10,€112M,€230K,€212.8M,430,80,94,85,84,87,400,83,82,65,85,85,367,67,69,68,92,71,424,92,79,83,84,86,397,80,44,94,87,92,92,124,50,36,38,54,8,10,11,14,11,2196,455,5,3,High,High,4,Unique,Yes,68,92,83,82,47,83,England,"Distance shooter, Clinical finisher",Premier League,ST,10,2024,ST,9,https://cdn.sofifa.net/players/202/126/22_120.png,https://sofifa.com/player/202126/harry-kane/220069/
FIFA 22,J. Oblak,GK,28,89,91,Atlético Madrid,2014 ~ 2023,"188cm / 6'2""",87kg / 192lbs,Right,89,GK,16-Jul-14,€88M,€100K,€187M,95,13,11,15,43,13,109,12,13,14,40,30,302,43,58,65,87,49,267,59,77,41,78,12,142,34,21,11,65,11,68,57,27,12,18,430,86,90,78,87,89,1402,479,3,1,Medium,Medium,5,Unique,Yes,86,90,78,89,49,87,Slovenia,Unknown,La Liga,GK,13,2023,Unknown,Unknown,https://cdn.sofifa.net/players/200/389/22_120.png,https://sofifa.com/player/200389/jan-oblak/220069/
FIFA 22,Casemiro,CDM,29,89,89,Real Madrid,2013 ~ 2025,"185cm / 6'1""",84kg / 185lbs,Right,89,CDM,11-Jul-13,€88M,€310K,€180.4M,347,58,64,79,84,62,368,69,62,74,84,79,343,60,69,61,87,66,435,88,87,89,90,81,399,91,87,75,80,66,84,260,85,88,87,67,13,14,16,12,12,2219,463,3,2,Medium,High,3,Unique,Yes,65,73,76,73,86,90,Brazil,"Tackling, Tactician, Strength, Complete defender",La Liga,CDM,14,2025,Unknown,Unknown,https://cdn.sofifa.net/players/200/145/22_120.png,https://sofifa.com/player/200145/carlos-henrique-venancio-casimiro/220069/
FIFA 22,H. Son,"LW, LM, ST",28,89,89,Tottenham Hotspur,2015 ~ 2025,"183cm / 6'0""",78kg / 172lbs,Right,89,LW,28-Aug-15,€104M,€240K,€197.6M,403,83,89,68,84,79,404,87,85,74,74,84,432,85,90,87,91,79,389,88,60,88,64,89,349,62,39,91,84,73,89,114,47,34,33,53,11,13,13,6,10,2144,455,5,4,High,Medium,4,Unique,Yes,88,88,82,86,42,69,Korea Republic,"Dribbler, Distance shooter, Acrobat, Clinical finisher, Complete forward",Premier League,LW,7,2025,Unknown,Unknown,https://cdn.sofifa.net/players/200/104/22_120.png,https://sofifa.com/player/200104/heung-min-son/220069/
FIFA 22,T. Courtois,GK,29,89,90,Real Madrid,2018 ~ 2026,"199cm / 6'6""",96kg / 212lbs,Left,89,GK,9-Aug-18,€79M,€250K,€167.9M,86,14,14,13,33,12,110,13,19,20,35,23,285,42,52,62,84,45,249,56,68,38,70,17,122,23,15,13,44,27,66,54,20,18,16,421,84,89,74,86,88,1327,467,3,1,Medium,Medium,4,Unique,Yes,84,89,74,88,46,86,Belgium,Unknown,La Liga,GK,1,2026,GK,1,https://cdn.sofifa.net/players/192/119/22_120.png,https://sofifa.com/player/192119/thibaut-courtois/220069/
FIFA 22,Rúben Dias,CB,24,88,91,Manchester City,2020 ~ 2027,"187cm / 6'2""",82kg / 181lbs,Right,90,CB,29-Sep-20,€111.5M,€210K,€214.6M,284,54,29,87,82,32,308,64,46,48,76,74,332,58,69,61,88,56,350,74,78,87,89,22,312,92,85,39,51,45,81,264,90,89,85,47,7,8,13,7,12,1897,413,4,2,Medium,High,3,Normal (185+),Yes,64,38,66,68,88,89,Portugal,Tackling,Premier League,RCB,3,2027,LCB,4,https://cdn.sofifa.net/players/239/818/22_120.png,https://sofifa.com/player/239818/ruben-santos-gato-alves-dias/220069/
FIFA 22,E. Haaland,ST,20,88,94,Borussia Dortmund,2020 ~ 2024,"194cm / 6'4""",94kg / 207lbs,Left,90,ST,1-Jan-20,€143.5M,€110K,€272.7M,381,47,94,78,74,88,353,78,77,62,51,85,412,82,93,77,88,72,430,94,74,82,93,87,366,85,43,89,73,76,85,126,44,53,29,52,7,14,13,11,7,2120,461,3,3,High,Medium,4,Unique,Yes,88,91,65,81,48,88,Norway,"Aerial threat, Distance shooter, Strength, Clinical finisher, Complete forward",Bundesliga,ST,9,2024,ST,9,https://cdn.sofifa.net/players/239/085/22_120.png,https://sofifa.com/player/239085/erling-haaland/220069/
FIFA 22,G. Donnarumma,GK,22,88,92,Paris Saint-Germain,2021 ~ 2026,"196cm / 6'5""",90kg / 198lbs,Right,88,GK,15-Jul-21,€106M,€110K,€204.1M,80,12,12,12,36,8,118,28,12,14,34,30,292,50,55,64,85,38,255,59,72,34,72,18,154,30,26,14,60,24,65,50,20,14,16,426,90,83,79,85,89,1375,478,3,1,Medium,Medium,3,Unique,Yes,90,83,79,89,52,85,Italy,Unknown,Ligue 1,GK,50,2026,GK,21,https://cdn.sofifa.net/players/230/621/22_120.png,https://sofifa.com/player/230621/gianluigi-donnarumma/220069/
FIFA 22,João Cancelo,"LB, RB",27,88,89,Manchester City,2019 ~ 2027,"182cm / 6'0""",74kg / 163lbs,Right,88,LB,7-Aug-19,€96M,€240K,€184.8M,379,88,69,72,88,62,407,85,87,69,79,87,413,86,84,80,85,78,383,80,72,90,62,79,372,73,82,81,84,52,86,245,81,84,80,58,6,9,15,14,14,2257,481,4,4,High,Medium,3,Unique,Yes,85,73,85,85,81,72,Portugal,Crosser,Premier League,LB,27,2027,RB,20,https://cdn.sofifa.net/players/210/514/22_120.png,https://sofifa.com/player/210514/joao-pedro-cavaco-cancelo/220069/
FIFA 22,L. Goretzka,"CM, CDM",26,88,89,FC Bayern München,2018 ~ 2026,"189cm / 6'2""",82kg / 181lbs,Right,88,CM,1-Jul-18,€107M,€165K,€184.6M,400,75,82,86,86,71,407,84,76,75,85,87,397,78,82,76,88,73,424,85,79,86,88,86,397,82,86,85,84,60,82,237,74,85,78,56,13,8,15,11,9,2318,495,4,3,High,Medium,4,Unique,Yes,80,82,82,84,81,86,Germany,Tactician,Bundesliga,LDM,8,2026,SUB,8,https://cdn.sofifa.net/players/209/658/22_120.png,https://sofifa.com/player/209658/leon-goretzka/220069/
FIFA 22,Marquinhos,CB,27,88,90,Paris Saint-Germain,2013 ~ 2024,"183cm / 6'0""",75kg / 165lbs,Right,89,CB,19-Jul-13,€97.5M,€160K,€187.7M,334,68,59,88,84,35,323,69,58,32,85,79,386,79,83,69,88,67,363,65,92,83,78,45,368,81,89,70,76,52,86,268,90,89,89,47,6,6,12,10,13,2089,456,3,3,Medium,High,3,Normal (170-185),Yes,81,56,75,74,89,81,Brazil,"Tackling, Tactician",Ligue 1,RCB,5,2024,Unknown,Unknown,https://cdn.sofifa.net/players/207/865/22_120.png,https://sofifa.com/player/207865/marcos-aoas-correa/220069/
FIFA 22,K. Navas,GK,34,88,88,Paris Saint-Germain,2019 ~ 2024,"185cm / 6'1""",80kg / 176lbs,Right,88,GK,2-Sep-19,€15.5M,€130K,€28.7M,88,11,15,11,40,11,127,24,21,15,37,30,313,54,53,60,85,61,257,56,74,39,75,13,163,32,22,16,68,25,67,56,28,14,14,424,89,84,75,87,89,1428,478,3,1,Medium,Medium,3,Normal (185+),Yes,89,84,75,89,54,87,Costa Rica,Unknown,Ligue 1,SUB,1,2024,Unknown,Unknown,https://cdn.sofifa.net/players/193/041/22_120.png,https://sofifa.com/player/193041/keylor-navas/220069/
FIFA 22,M. ter Stegen,GK,29,88,89,FC Barcelona,2014 ~ 2025,"187cm / 6'2""",85kg / 187lbs,Right,88,GK,1-Jul-14,€70M,€230K,€148.8M,118,18,14,11,61,14,144,21,18,12,63,30,262,45,50,39,85,43,267,65,79,35,78,10,171,43,22,11,70,25,70,48,25,13,10,433,86,85,87,85,90,1443,480,4,1,Medium,Medium,4,Unique,Yes,86,85,87,90,47,85,Germany,Unknown,La Liga,GK,1,2025,SUB,22,https://cdn.sofifa.net/players/192/448/22_120.png,https://sofifa.com/player/192448/marc-andre-ter-stegen/220069/
FIFA 22,T. Kroos,CM,31,88,88,Real Madrid,2014 ~ 2023,"183cm / 6'0""",76kg / 168lbs,Right,88,CM,17-Jul-14,€75M,€310K,€153.8M,398,88,77,58,93,82,431,80,86,84,93,88,331,55,52,63,90,71,354,89,32,75,72,86,379,60,80,76,90,73,88,204,71,73,60,51,10,11,13,7,10,2148,445,5,3,Medium,Medium,4,Normal (170-185),Yes,53,81,91,81,71,68,Germany,"Playmaker, Distance shooter, Crosser, Complete midfielder",La Liga,LCM,8,2023,Unknown,Unknown,https://cdn.sofifa.net/players/182/521/22_120.png,https://sofifa.com/player/182521/toni-kroos/220069/
FIFA 22,L. Modrić,CM,35,88,88,Real Madrid,2012 ~ 2023,"172cm / 5'8""",66kg / 146lbs,Right,88,CM,1-Aug-12,€36.5M,€230K,€74.8M,380,86,72,55,91,76,428,85,85,78,90,90,417,76,70,91,88,92,369,79,67,83,58,82,392,62,80,78,90,82,92,217,70,75,72,52,13,9,7,14,9,2255,464,4,4,Medium,Medium,4,Lean (170-185),Yes,73,76,89,88,72,66,Croatia,"Playmaker, Crosser, Acrobat, Complete midfielder",La Liga,RCM,10,2023,Unknown,Unknown,https://cdn.sofifa.net/players/177/003/22_120.png,https://sofifa.com/player/177003/luka-modric/220069/
FIFA 22,Rodri,CDM,25,87,89,Manchester City,2019 ~ 2027,"191cm / 6'3""",82kg / 181lbs,Right,87,CDM,4-Jul-19,€90M,€190K,€173.3M,352,63,64,80,86,59,364,78,65,54,83,84,334,60,62,65,82,65,415,89,72,88,84,82,367,82,83,75,81,46,84,248,84,86,78,49,10,10,7,14,8,2129,455,4,3,Medium,High,3,Normal (185+),Yes,61,72,77,78,83,84,Spain,Unknown,Premier League,CDM,16,2027,SUB,16,https://cdn.sofifa.net/players/231/866/22_120.png,https://sofifa.com/player/231866/rodrigo-hernandez-cascante/220069/
FIFA 22,T. Alexander-Arnold,RB,22,87,90,Liverpool,2015 ~ 2025,"180cm / 5'11""",69kg / 152lbs,Right,88,CM,7-Oct-15,€102.5M,€150K,€197.3M,373,92,62,69,87,63,427,78,87,85,91,86,389,78,82,73,83,73,378,82,66,89,66,75,380,74,83,78,90,55,82,242,79,83,80,56,14,15,14,6,7,2245,471,4,3,High,Medium,3,Unique,Yes,80,69,89,80,80,73,England,Crosser,Premier League,RB,66,2025,Unknown,Unknown,https://cdn.sofifa.net/players/231/281/22_120.png,https://sofifa.com/player/231281/trent-alexander-arnold/220069/
FIFA 22,F. de Jong,CM,24,87,92,FC Barcelona,2019 ~ 2026,"180cm / 5'11""",74kg / 163lbs,Right,89,CM,1-Jul-19,€119.5M,€210K,€253.9M,383,78,72,72,91,70,412,87,84,64,88,89,416,80,82,87,88,79,373,68,76,89,74,66,372,74,82,77,86,53,90,229,76,76,77,49,7,13,10,10,9,2234,477,3,4,High,Medium,3,Unique,Yes,81,69,85,87,77,78,Netherlands,"Dribbler, Playmaker, Acrobat, Complete midfielder",La Liga,RCM,21,2026,LCM,21,https://cdn.sofifa.net/players/228/702/22_120.png,https://sofifa.com/player/228702/frenkie-de-jong/220069/
FIFA 22,Bernardo Silva,"CAM, CM",26,87,88,Manchester City,2017 ~ 2025,"173cm / 5'8""",64kg / 141lbs,Left,87,CAM,1-Jul-17,€94M,€220K,€181M,379,85,78,51,87,78,411,92,85,67,76,91,431,83,77,94,85,92,353,79,51,93,54,76,371,75,60,83,85,68,90,183,59,71,53,54,9,10,14,12,9,2182,461,3,4,High,High,2,Lean (170-185),Yes,80,78,83,91,61,68,Portugal,"Dribbler, Engine, Acrobat",Premier League,LCM,20,2025,RW,10,https://cdn.sofifa.net/players/218/667/22_120.png,https://sofifa.com/player/218667/bernardo-mota-carvalho-e-silva/220069/
FIFA 22,A. Robertson,LB,27,87,87,Liverpool,2017 ~ 2026,"178cm / 5'10""",64kg / 141lbs,Left,87,LB,21-Jul-17,€77M,€175K,€142.5M,324,88,55,67,82,32,393,81,82,71,76,83,405,83,85,78,85,74,363,76,62,95,65,65,380,85,83,77,80,55,83,248,83,84,81,50,11,8,10,7,14,2163,465,2,3,High,High,3,Unique,Yes,84,61,81,81,82,76,Scotland,"Engine, Crosser",Premier League,LB,26,2026,LWB,3,https://cdn.sofifa.net/players/216/267/22_120.png,https://sofifa.com/player/216267/andrew-robertson/220069/
FIFA 22,Bruno Fernandes,"CAM, CM",26,87,88,Manchester United,2020 ~ 2026,"179cm / 5'10""",69kg / 152lbs,Right,87,CAM,30-Jan-20,€94M,€210K,€181M,407,85,83,64,88,87,425,80,87,85,88,85,401,77,73,81,91,79,406,88,73,91,66,88,411,80,64,86,91,90,80,204,66,73,65,63,12,14,15,8,14,2317,473,3,4,High,High,3,Unique,Yes,75,86,88,82,67,75,Portugal,"Playmaker, Engine, Distance shooter, Complete midfielder",Premier League,LCM,18,2026,RCM,11,https://cdn.sofifa.net/players/212/198/22_120.png,https://sofifa.com/player/212198/bruno-miguel-borges-fernandes/220069/
FIFA 22,P. Dybala,"CF, RW",27,87,87,Juventus,2015 ~ 2022,"177cm / 5'10""",75kg / 165lbs,Left,87,CF,1-Jul-15,€86.5M,€160K,€147.1M,400,82,84,59,87,88,439,90,89,88,79,93,421,84,76,88,80,93,376,84,74,69,60,89,342,43,42,82,91,84,79,112,32,41,39,26,5,4,4,5,8,2116,441,3,4,High,Low,3,Unique,Yes,80,85,86,90,40,60,Argentina,"Dribbler, FK Specialist, Acrobat",Serie A,CAM,10,2022,SUB,21,https://cdn.sofifa.net/players/211/110/22_120.png,https://sofifa.com/player/211110/paulo-dybala/220069/
FIFA 22,Fabinho,"CDM, CB",27,87,88,Liverpool,2018 ~ 2026,"188cm / 6'2""",78kg / 172lbs,Right,87,CDM,1-Jul-18,€81.5M,€175K,€156.9M,344,75,63,75,84,47,365,78,71,53,82,81,347,65,68,64,86,64,395,81,75,88,81,70,409,85,88,70,76,90,85,260,86,88,86,47,13,12,6,8,8,2167,461,2,3,Medium,High,3,Unique,Yes,67,69,78,78,86,83,Brazil,"Tackling, Tactician",Premier League,CDM,3,2026,Unknown,Unknown,https://cdn.sofifa.net/players/209/499/22_120.png,https://sofifa.com/player/209499/fabio-henrique-tavares/220069/
FIFA 22,R. Sterling,"LW, RW",26,87,87,Manchester City,2015 ~ 2023,"170cm / 5'7""",69kg / 152lbs,Right,87,LW,14-Jul-15,€87M,€240K,€161M,357,79,82,46,83,67,392,87,79,72,69,85,460,95,88,94,90,93,359,78,57,79,65,80,332,59,30,91,82,70,77,147,47,53,47,63,15,12,12,15,9,2110,449,3,4,High,Medium,4,Unique,Yes,91,80,79,87,45,67,England,"Speedster, Dribbler, Acrobat",Premier League,SUB,7,2023,LW,10,https://cdn.sofifa.net/players/202/652/22_120.png,https://sofifa.com/player/202652/raheem-sterling/220069/
FIFA 22,M. Verratti,"CM, CAM",28,87,87,Paris Saint-Germain,2012 ~ 2024,"165cm / 5'5""",60kg / 132lbs,Right,87,CM,18-Jul-12,€79.5M,€155K,€147.1M,353,82,60,57,90,64,421,91,85,64,89,92,400,68,60,91,87,94,315,60,67,76,54,58,405,89,85,78,89,64,94,244,78,82,84,64,12,12,15,15,10,2202,449,4,4,Medium,High,3,Unique,Yes,64,61,87,91,79,67,Italy,"Dribbler, Playmaker, Acrobat, Complete midfielder",Ligue 1,CM,6,2024,LCM,6,https://cdn.sofifa.net/players/199/556/22_120.png,https://sofifa.com/player/199556/marco-verratti/220069/
FIFA 22,De Gea,GK,30,87,87,Manchester United,2011 ~ 2023,"192cm / 6'4""",76kg / 168lbs,Right,87,GK,1-Jul-11,€53M,€150K,€98.1M,112,17,13,21,48,13,139,18,21,19,43,38,310,57,58,63,89,43,234,57,67,43,55,12,167,38,30,12,58,29,60,59,25,21,13,417,88,80,76,84,89,1438,474,3,1,Medium,Medium,4,Unique,Yes,88,80,76,89,57,84,Spain,Unknown,Premier League,GK,1,2023,SUB,1,https://cdn.sofifa.net/players/193/080/22_120.png,https://sofifa.com/player/193080/david-de-gea-quintana/220069/
