FIFA Version Name,Name,Position,Age,Overall rating,Potential,Team,Contract Dates,Height,Weight,Foot,Best overall,Best position,Joined,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Pacing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Nationality,Player Specialities,Club League Name,Club Position,Club Kit Number,Contract Valid Until,National Team Position,National Team Kit Number,Player Image URL,Profile URL
FIFA 20,S. Mané,LW,27,90,90,Liverpool,2016 ~ 2023,"175cm / 5'9""",69kg / 152lbs,Right,90,LW,1-Jul-16,€80.5M,€240K,€148.9M,410,76,90,84,85,75,391,91,76,64,71,89,460,95,93,93,93,86,406,84,86,88,70,78,358,75,35,92,85,71,84,122,42,42,38,56,10,10,15,7,14,2203,469,4,4,High,Medium,3,Normal (170-185),Yes,94,85,80,90,44,76,Senegal,"Speedster, Dribbler, Acrobat",Premier League,LW,10,2023,Unknown,Unknown,https://cdn.sofifa.net/players/208/722/20_120.png,https://sofifa.com/player/208722/sadio-mane/200061/
FIFA 20,M. ter Stegen,GK,27,90,93,FC Barcelona,2014 ~ 2022,"187cm / 6'2""",85kg / 187lbs,Right,90,GK,1-Jul-14,€67.5M,€250K,€143.4M,118,18,14,11,61,14,144,21,18,12,63,30,254,38,50,37,86,43,268,66,79,35,78,10,171,43,22,11,70,25,70,48,25,13,10,439,88,85,88,88,90,1442,484,4,1,Medium,Medium,3,Normal (185+),Yes,88,85,88,90,45,88,Germany,Unknown,La Liga,GK,1,2022,SUB,22,https://cdn.sofifa.net/players/192/448/20_120.png,https://sofifa.com/player/192448/marc-andre-ter-stegen/200061/
FIFA 20,S. Agüero,ST,31,90,90,Manchester City,2011 ~ 2021,"173cm / 5'8""",70kg / 154lbs,Right,90,ST,28-Jul-11,€69M,€310K,€127.7M,411,70,94,78,83,86,397,88,83,73,64,89,427,82,78,84,92,91,407,89,81,79,74,84,341,65,24,94,83,75,91,83,30,29,24,59,13,15,6,11,14,2125,442,4,4,High,Medium,4,Stocky (170-185),Yes,80,90,77,88,33,74,Argentina,"Dribbler, Clinical finisher, Complete forward",Premier League,ST,10,2021,LS,9,https://cdn.sofifa.net/players/153/079/20_120.png,https://sofifa.com/player/153079/sergio-aguero/200061/
FIFA 20,K. Mbappé,"ST, LW, RW",20,89,95,Paris Saint-Germain,2018 ~ 2022,"178cm / 5'10""",73kg / 161lbs,Right,90,ST,1-Jul-18,€93.5M,€150K,€191.7M,405,78,89,75,82,81,391,90,79,63,70,89,458,96,96,92,91,83,401,84,76,86,76,79,340,62,38,90,80,70,84,100,34,34,32,42,13,5,7,11,6,2137,464,4,5,High,Low,3,Normal (170-185),Yes,96,85,78,90,39,76,France,"Speedster, Dribbler, Acrobat",Ligue 1,LS,7,2022,RM,10,https://cdn.sofifa.net/players/231/747/20_120.png,https://sofifa.com/player/231747/kylian-mbappe/200061/
FIFA 20,N. Kanté,"CDM, CM",28,89,89,Chelsea,2016 ~ 2023,"168cm / 5'6""",70kg / 154lbs,Right,89,CDM,16-Jul-16,€59.5M,€230K,€113.1M,329,68,65,54,86,56,338,79,49,49,81,80,423,79,77,82,93,92,381,71,77,97,73,63,387,90,92,72,79,54,85,266,90,91,85,54,15,12,10,7,10,2178,471,3,2,Medium,High,3,Normal (170-),Yes,78,65,77,81,87,83,France,"Tackling, Tactician",Premier League,RCM,7,2023,LCM,13,https://cdn.sofifa.net/players/215/914/20_120.png,https://sofifa.com/player/215914/ngolo-kante/200061/
FIFA 20,H. Kane,ST,25,89,91,Tottenham Hotspur,2010 ~ 2024,"188cm / 6'2""",89kg / 196lbs,Right,89,ST,1-Jul-10,€83M,€220K,€163.9M,421,75,94,86,81,85,393,80,78,68,83,84,370,68,69,69,91,73,426,90,79,87,84,86,380,81,35,93,81,90,91,130,56,36,38,54,8,10,11,14,11,2174,450,4,3,High,High,3,Normal (185+),Yes,69,91,79,80,47,84,England,"Engine, Distance shooter, Clinical finisher",Premier League,SUB,10,2024,ST,9,https://cdn.sofifa.net/players/202/126/20_120.png,https://sofifa.com/player/202126/harry-kane/200061/
FIFA 20,A. Griezmann,"CF, ST, LW",28,89,89,FC Barcelona,2019 ~ 2024,"176cm / 5'9""",73kg / 161lbs,Left,89,CF,12-Jul-19,€69M,€370K,€141.5M,428,83,89,84,85,87,431,88,86,85,82,90,426,82,79,90,92,83,405,82,90,87,63,83,384,73,49,90,86,86,89,162,59,54,49,63,14,8,14,13,14,2299,468,3,4,High,High,4,Normal (170-185),Yes,80,86,84,89,57,72,France,"Dribbler, Engine, Acrobat, Clinical finisher, Complete forward",La Liga,LW,17,2024,CF,7,https://cdn.sofifa.net/players/194/765/20_120.png,https://sofifa.com/player/194765/antoine-griezmann/200061/
FIFA 20,T. Kroos,CM,29,89,89,Real Madrid,2014 ~ 2023,"183cm / 6'0""",76kg / 168lbs,Right,89,CM,17-Jul-14,€64M,€340K,€131.2M,395,88,75,58,92,82,431,81,86,84,92,88,324,55,48,63,87,71,353,87,32,75,73,86,375,60,77,76,89,73,88,203,72,71,60,51,10,11,13,7,10,2132,441,5,3,Medium,Medium,4,Normal (170-185),Yes,51,80,90,81,70,69,Germany,"Playmaker, Crosser, Complete midfielder",La Liga,LCM,8,2023,LDM,8,https://cdn.sofifa.net/players/182/521/20_120.png,https://sofifa.com/player/182521/toni-kroos/200061/
FIFA 20,L. Modrić,CM,33,89,89,Real Madrid,2012 ~ 2020,"172cm / 5'8""",66kg / 146lbs,Right,89,CM,1-Aug-12,€39M,€320K,€80M,380,86,72,55,91,76,430,87,85,78,88,92,419,77,71,91,88,92,371,79,68,84,58,82,391,62,79,78,90,82,92,213,68,74,71,52,13,9,7,14,9,2256,464,4,4,High,Medium,4,Lean (170-185),Yes,74,76,88,89,71,66,Croatia,"Dribbler, Playmaker, Crosser, Acrobat, Complete midfielder",La Liga,RCM,10,2020,Unknown,Unknown,https://cdn.sofifa.net/players/177/003/20_120.png,https://sofifa.com/player/177003/luka-modric/200061/
FIFA 20,L. Suárez,ST,32,89,89,FC Barcelona,2014 ~ 2021,"182cm / 6'0""",86kg / 190lbs,Right,89,ST,11-Jul-14,€53M,€350K,€108.7M,426,80,91,83,82,90,414,85,86,82,77,84,396,76,70,79,92,79,411,88,69,82,86,86,387,87,41,92,84,83,85,140,57,45,38,153,27,25,31,33,37,2327,462,4,3,High,Medium,5,Normal (170-185),Yes,73,89,81,84,51,84,Uruguay,"Distance shooter, Strength, Clinical finisher, Complete forward",La Liga,ST,9,2021,Unknown,Unknown,https://cdn.sofifa.net/players/176/580/20_120.png,https://sofifa.com/player/176580/luis-suarez/200061/
FIFA 20,M. Neuer,GK,33,89,89,FC Bayern München,2011 ~ 2021,"193cm / 6'4""",92kg / 203lbs,Right,89,GK,1-Jul-11,€36M,€160K,€59.4M,119,15,13,25,55,11,160,30,14,11,59,46,286,54,60,51,86,35,284,68,77,43,80,16,188,29,30,12,70,47,70,38,17,10,11,438,87,87,91,86,87,1513,495,4,1,Medium,Medium,5,Normal (185+),Yes,87,87,91,87,57,86,Germany,Unknown,Bundesliga,GK,1,2021,GK,1,https://cdn.sofifa.net/players/167/495/20_120.png,https://sofifa.com/player/167495/manuel-neuer/200061/
FIFA 20,Sergio Ramos,CB,33,89,89,Real Madrid,2005 ~ 2021,"184cm / 6'0""",82kg / 181lbs,Right,89,CB,1-Aug-05,€31.5M,€300K,€64.6M,370,66,63,92,80,69,377,65,74,72,83,83,376,74,71,78,87,66,399,79,93,80,85,62,402,90,88,67,71,86,84,262,85,87,90,46,11,8,9,7,11,2232,460,3,3,High,Medium,4,Normal (170-185),Yes,72,68,75,73,87,85,Spain,"Aerial threat, Tackling, Tactician, Complete defender",La Liga,LCB,4,2021,LCB,15,https://cdn.sofifa.net/players/155/862/20_120.png,https://sofifa.com/player/155862/sergio-ramos-garcia/200061/
FIFA 20,Ederson,GK,25,88,91,Manchester City,2017 ~ 2024,"188cm / 6'2""",86kg / 190lbs,Left,88,GK,1-Jul-17,€54.5M,€185K,€104.9M,123,20,14,14,57,18,157,23,15,20,59,40,322,64,63,60,87,48,273,70,66,41,78,18,172,38,27,20,70,17,70,52,29,15,8,435,86,82,93,86,88,1534,498,3,1,Medium,Medium,2,Normal (185+),Yes,86,82,93,88,63,86,Brazil,Unknown,Premier League,GK,31,2024,Unknown,Unknown,https://cdn.sofifa.net/players/210/257/20_120.png,https://sofifa.com/player/210257/ederson-santana-de-moraes/200061/
FIFA 20,R. Sterling,"LW, RW",24,88,90,Manchester City,2015 ~ 2023,"170cm / 5'7""",69kg / 152lbs,Right,88,LW,14-Jul-15,€73M,€250K,€140.5M,360,78,85,46,84,67,387,90,77,63,69,88,465,96,91,94,90,94,358,78,57,79,65,79,332,59,30,92,82,69,80,147,47,53,47,63,15,12,12,15,9,2112,455,3,4,High,Medium,3,Lean (170-),Yes,93,81,79,90,45,67,England,"Speedster, Dribbler, Acrobat",Premier League,LW,7,2023,LW,10,https://cdn.sofifa.net/players/202/652/20_120.png,https://sofifa.com/player/202652/raheem-sterling/200061/
FIFA 20,Roberto Firmino,CF,27,88,88,Liverpool,2015 ~ 2023,"181cm / 5'11""",76kg / 168lbs,Right,88,CF,6-Jul-15,€63M,€220K,€116.6M,407,73,84,78,87,85,403,90,81,65,76,91,414,78,77,84,90,85,405,83,81,88,74,79,379,73,58,89,87,72,88,166,60,64,42,44,8,11,9,6,10,2218,469,4,5,High,High,3,Normal (170-185),Yes,77,83,81,89,61,78,Brazil,"Dribbler, Engine",Premier League,CF,9,2023,Unknown,Unknown,https://cdn.sofifa.net/players/201/942/20_120.png,https://sofifa.com/player/201942/roberto-firmino-barbosa-de-oliveira/200061/
FIFA 20,K. Koulibaly,CB,28,88,90,Napoli,2014 ~ 2023,"187cm / 6'2""",89kg / 196lbs,Right,88,CB,1-Jul-14,€60M,€140K,€106.5M,220,30,22,83,71,14,259,69,28,28,63,71,320,69,73,52,85,41,319,55,81,73,95,15,294,87,87,35,52,33,82,266,90,89,87,43,7,11,7,13,5,1721,395,3,2,Medium,High,3,Normal (185+),Yes,71,28,54,67,88,87,Senegal,"Tackling, Tactician, Strength, Complete defender",Serie A,LCB,26,2023,Unknown,Unknown,https://cdn.sofifa.net/players/201/024/20_120.png,https://sofifa.com/player/201024/kalidou-koulibaly/200061/
FIFA 20,Casemiro,CDM,27,88,89,Real Madrid,2013 ~ 2023,"185cm / 6'1""",84kg / 185lbs,Right,88,CDM,11-Jul-13,€61M,€280K,€129.6M,349,58,64,80,84,63,368,69,63,74,84,78,339,58,66,62,87,66,436,88,87,90,90,81,396,91,87,72,80,66,84,259,84,88,87,67,13,14,16,12,12,2214,459,3,2,High,High,3,Normal (185+),Yes,62,73,76,72,86,90,Brazil,"Engine, Tackling, Tactician, Strength, Complete defender",La Liga,CDM,14,2023,Unknown,Unknown,https://cdn.sofifa.net/players/200/145/20_120.png,https://sofifa.com/player/200145/carlos-henrique-venancio-casimiro/200061/
FIFA 20,De Gea,GK,28,88,88,Manchester United,2011 ~ 2023,"192cm / 6'4""",82kg / 181lbs,Right,88,GK,1-Jul-11,€43.5M,€195K,€82.7M,114,17,13,21,50,13,143,18,21,19,47,38,307,57,58,63,86,43,241,59,67,43,60,12,174,38,30,12,65,29,68,59,25,21,13,424,90,81,78,84,91,1462,482,3,1,Medium,Medium,4,Lean (185+),Yes,90,81,78,91,58,84,Spain,Unknown,Premier League,GK,1,2023,SUB,1,https://cdn.sofifa.net/players/193/080/20_120.png,https://sofifa.com/player/193080/david-de-gea-quintana/200061/
FIFA 20,T. Courtois,GK,27,88,89,Real Madrid,2018 ~ 2024,"199cm / 6'6""",96kg / 212lbs,Left,88,GK,9-Aug-18,€48M,€230K,€102M,86,14,14,13,33,12,110,13,19,20,35,23,282,42,52,61,82,45,249,56,68,38,70,17,122,23,15,13,44,27,66,54,20,18,16,416,83,88,74,84,87,1319,464,3,1,Medium,Medium,4,Unique,Yes,83,88,74,87,48,84,Belgium,Unknown,La Liga,GK,13,2024,GK,1,https://cdn.sofifa.net/players/192/119/20_120.png,https://sofifa.com/player/192119/thibaut-courtois/200061/
FIFA 20,Sergio Busquets,CDM,30,88,88,FC Barcelona,2008 ~ 2023,"189cm / 6'2""",76kg / 168lbs,Right,88,CDM,1-Sep-08,€49M,€280K,€100.5M,330,62,67,68,89,44,386,81,66,68,83,88,285,40,43,67,86,49,341,61,66,83,77,54,392,83,87,77,85,60,93,253,88,85,80,48,5,8,13,9,13,2035,427,3,3,Medium,Medium,4,Lean (185+),Yes,42,62,80,80,84,79,Spain,Tactician,La Liga,CDM,5,2023,CDM,5,https://cdn.sofifa.net/players/189/511/20_120.png,https://sofifa.com/player/189511/sergio-busquets-burgos/200061/
FIFA 20,P. Aubameyang,"ST, LM",30,88,88,Arsenal,2018 ~ 2021,"187cm / 6'2""",80kg / 176lbs,Right,88,ST,31-Jan-18,€57M,€200K,€108.3M,403,76,91,75,77,84,383,80,81,76,64,82,418,91,94,77,88,68,387,82,75,78,74,78,339,43,48,93,77,78,87,92,27,29,36,48,6,9,15,9,9,2070,441,4,4,High,High,3,Lean (185+),Yes,93,86,75,80,38,69,Gabon,Speedster,Premier League,LM,14,2021,Unknown,Unknown,https://cdn.sofifa.net/players/188/567/20_120.png,https://sofifa.com/player/188567/pierre-emerick-aubameyang/200061/
FIFA 20,K. Benzema,"CF, ST",31,88,88,Real Madrid,2009 ~ 2022,"185cm / 6'1""",81kg / 179lbs,Right,88,CF,9-Jul-09,€53M,€340K,€108.7M,416,75,86,86,85,84,403,86,81,73,73,90,387,78,74,78,88,69,399,83,79,79,80,78,361,63,39,89,86,84,88,89,47,24,18,41,13,11,5,5,7,2096,443,4,4,Medium,Low,4,Normal (170-185),Yes,76,84,81,86,40,76,France,Poacher,La Liga,CF,9,2022,Unknown,Unknown,https://cdn.sofifa.net/players/165/153/20_120.png,https://sofifa.com/player/165153/karim-benzema/200061/
FIFA 20,S. Handanovič,GK,34,88,88,Inter,2012 ~ 2021,"193cm / 6'4""",92kg / 203lbs,Right,88,GK,1-Jul-12,€26M,€110K,€44.2M,80,12,10,10,36,12,88,12,12,14,34,16,272,51,55,47,83,36,261,52,78,41,71,19,123,25,22,12,41,23,69,48,25,10,13,420,88,85,69,89,89,1292,473,2,1,Medium,Medium,3,Normal (185+),Yes,88,85,69,89,53,89,Slovenia,Unknown,Serie A,GK,1,2021,Unknown,Unknown,https://cdn.sofifa.net/players/162/835/20_120.png,https://sofifa.com/player/162835/samir-handanovic/200061/
FIFA 20,Piqué,CB,32,88,88,FC Barcelona,2008 ~ 2022,"194cm / 6'4""",85kg / 187lbs,Right,88,CB,1-Jul-08,€38M,€280K,€77.9M,347,57,65,85,83,57,327,63,58,43,81,82,293,49,66,57,85,36,345,62,75,70,87,51,374,80,89,64,72,69,87,262,89,87,86,58,10,11,14,15,8,2006,428,3,2,High,Medium,4,Normal (185+),Yes,58,61,72,68,88,81,Spain,"Aerial threat, Tackling, Tactician, Strength, Complete defender",La Liga,RCB,3,2022,Unknown,Unknown,https://cdn.sofifa.net/players/152/729/20_120.png,https://sofifa.com/player/152729/gerard-pique-bernabeu/200061/
FIFA 20,G. Chiellini,CB,34,88,88,Juventus,2005 ~ 2020,"187cm / 6'2""",85kg / 187lbs,Left,88,CB,1-Jul-05,€22M,€200K,€36.3M,280,54,33,83,65,45,276,59,60,31,65,61,327,61,70,57,82,57,360,78,87,59,87,49,306,90,88,28,50,50,84,272,94,90,88,15,3,3,2,4,3,1836,401,3,2,Medium,High,4,Normal (185+),Yes,66,46,58,60,90,81,Italy,"Tackling, Tactician, Strength, Complete defender",Serie A,SUB,3,2020,Unknown,Unknown,https://cdn.sofifa.net/players/138/956/20_120.png,https://sofifa.com/player/138956/giorgio-chiellini/200061/
FIFA 20,Bernardo Silva,"RW, CAM, CM",24,87,90,Manchester City,2017 ~ 2024,"173cm / 5'8""",64kg / 141lbs,Left,89,CAM,1-Jul-17,€64M,€210K,€123.2M,371,85,79,51,86,70,411,92,84,67,76,92,434,85,78,94,85,92,350,76,51,93,54,76,356,69,49,85,85,68,87,148,49,59,40,54,9,10,14,12,9,2124,451,3,4,High,High,2,Lean (170-185),Yes,81,77,83,92,51,67,Portugal,"Dribbler, Engine, Acrobat",Premier League,SUB,20,2024,RW,10,https://cdn.sofifa.net/players/218/667/20_120.png,https://sofifa.com/player/218667/bernardo-mota-carvalho-e-silva/200061/
FIFA 20,J. Kimmich,"CDM, RB, CM",24,87,90,FC Bayern München,2015 ~ 2023,"176cm / 5'9""",73kg / 161lbs,Right,87,CDM,1-Jul-15,€58M,€135K,€100.1M,385,91,66,74,87,67,399,83,85,61,85,85,400,77,68,84,87,84,386,76,79,94,66,71,374,86,80,80,84,44,85,237,78,80,79,60,8,15,7,15,15,2241,468,4,3,Medium,Medium,3,Lean (170-185),Yes,72,69,86,84,79,78,Germany,Crosser,Bundesliga,CDM,32,2023,RDM,6,https://cdn.sofifa.net/players/212/622/20_120.png,https://sofifa.com/player/212622/joshua-kimmich/200061/
FIFA 20,A. Laporte,CB,25,87,90,Manchester City,2018 ~ 2024,"189cm / 6'2""",85kg / 187lbs,Left,87,CB,30-Jan-18,€56.5M,€190K,€108.8M,310,58,45,86,81,40,350,63,61,69,80,77,333,61,66,59,87,60,352,68,76,76,85,47,329,79,87,54,65,44,85,265,88,89,88,45,10,11,5,14,5,1984,422,3,2,Medium,Medium,2,Normal (185+),Yes,64,50,71,68,88,81,France,"Tackling, Tactician",Premier League,SUB,14,2024,Unknown,Unknown,https://cdn.sofifa.net/players/212/218/20_120.png,https://sofifa.com/player/212218/aymeric-laporte/200061/
FIFA 20,P. Dybala,"CF, CAM",25,87,90,Juventus,2015 ~ 2022,"177cm / 5'10""",75kg / 165lbs,Left,90,CAM,1-Jul-15,€64.5M,€195K,€111.3M,405,82,84,64,87,88,434,90,88,88,75,93,430,88,82,91,84,85,381,80,75,79,61,86,348,48,42,85,87,86,84,120,32,48,40,26,5,4,4,5,8,2144,450,3,4,Medium,Medium,3,Normal (170-185),Yes,85,84,84,90,43,64,Argentina,"Dribbler, Playmaker, FK Specialist, Acrobat, Complete midfielder",Serie A,CAM,10,2022,CAM,21,https://cdn.sofifa.net/players/211/110/20_120.png,https://sofifa.com/player/211110/paulo-dybala/200061/
FIFA 20,H. Son,"LM, CF",26,87,87,Tottenham Hotspur,2015 ~ 2023,"183cm / 6'0""",78kg / 172lbs,Right,87,LM,28-Aug-15,€54M,€165K,€102.6M,396,81,86,65,83,81,400,88,85,70,70,87,428,86,89,86,89,78,392,88,63,87,64,90,339,60,39,88,81,71,87,115,48,34,33,53,11,13,13,6,10,2123,452,5,4,High,High,3,Normal (170-185),Yes,88,86,80,87,42,69,Korea Republic,"Dribbler, Engine, Distance shooter, Acrobat, Clinical finisher, Complete forward",Premier League,SUB,7,2023,Unknown,Unknown,https://cdn.sofifa.net/players/200/104/20_120.png,https://sofifa.com/player/200104/heung-min-son/200061/
FIFA 20,M. Verratti,"CM, CDM",26,87,88,Paris Saint-Germain,2012 ~ 2024,"165cm / 5'5""",60kg / 132lbs,Right,87,CM,18-Jul-12,€58M,€145K,€111.7M,344,75,60,55,90,64,410,90,78,64,89,89,405,69,64,91,87,94,307,56,64,77,52,58,396,89,84,71,88,64,95,243,78,82,83,64,12,12,15,15,10,2169,446,4,4,Medium,High,3,Normal (170-),Yes,66,60,85,90,79,66,Italy,"Dribbler, Playmaker, Acrobat, Complete midfielder",Ligue 1,LCM,6,2024,LCM,5,https://cdn.sofifa.net/players/199/556/20_120.png,https://sofifa.com/player/199556/marco-verratti/200061/
