FIFA Version Name,Name,Position,Age,Overall rating,Potential,Team,Contract Dates,Height,Weight,Foot,Best overall,Best position,Joined,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Pacing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Nationality,Player Specialities,Club League Name,Club Position,Club Kit Number,Contract Valid Until,National Team Position,National Team Kit Number,Player Image URL,Profile URL
FIFA 19,D. Godín,CB,32,90,90,Atlético Madrid,2010 ~ 2019,"187cm / 6'2""",78kg / 172lbs,Right,88,CB,4-Aug-10,€44M,€120K,€90.2M,315,55,42,92,79,47,299,53,49,51,70,76,323,64,62,58,85,54,355,67,91,66,88,43,327,89,88,48,52,50,82,268,90,89,89,49,6,8,15,5,15,1936,410,3,2,Medium,High,3,Lean (185+),Yes,63,48,65,62,89,83,Uruguay,"Aerial threat, Tackling, Tactician, Complete defender",La Liga,LCB,2,2019,RCB,3,https://cdn.sofifa.net/players/182/493/19_120.png,https://sofifa.com/player/182493/diego-godin/190075/
FIFA 19,David Silva,"CAM, CM",32,90,90,Manchester City,2010 ~ 2020,"173cm / 5'8""",67kg / 148lbs,Left,88,CAM,14-Jul-10,€60M,€275K,€111M,388,84,75,54,93,82,427,89,82,77,85,94,405,70,64,91,90,90,334,72,64,76,48,74,363,57,50,89,92,75,93,141,59,53,29,46,6,15,7,6,12,2104,431,2,4,High,Medium,4,Normal (170-185),Yes,67,75,88,91,52,58,Spain,"Dribbler, Playmaker, Acrobat, Complete midfielder",Premier League,LCM,21,2020,Unknown,Unknown,https://cdn.sofifa.net/players/168/542/19_120.png,https://sofifa.com/player/168542/david-josue-jimenez-silva/190075/
FIFA 19,Sergio Ramos,CB,32,90,90,Real Madrid,2005 ~ 2020,"184cm / 6'0""",82kg / 181lbs,Right,87,CB,1-Aug-05,€44M,€300K,€90.2M,369,66,63,91,80,69,377,65,74,72,83,83,383,76,75,78,88,66,401,79,93,84,83,62,396,90,88,67,69,82,84,266,87,89,90,46,11,8,9,7,11,2238,464,3,3,High,Medium,4,Normal (170-185),Yes,75,67,75,73,89,85,Spain,"Aerial threat, Tackling, Tactician, Complete defender",La Liga,LCB,4,2020,RCB,15,https://cdn.sofifa.net/players/155/862/19_120.png,https://sofifa.com/player/155862/sergio-ramos-garcia/190075/
FIFA 19,G. Chiellini,CB,33,90,90,Juventus,2005 ~ 2020,"187cm / 6'2""",85kg / 187lbs,Left,87,CB,1-Jul-05,€31M,€225K,€51.2M,282,58,33,83,63,45,273,60,60,31,63,59,329,63,75,54,82,55,370,78,89,65,89,49,308,92,88,28,50,50,84,277,94,93,90,15,3,3,2,4,3,1854,409,3,2,Medium,High,4,Normal (185+),Yes,70,46,58,60,91,84,Italy,"Tackling, Tactician, Strength, Complete defender",Serie A,LCB,3,2020,LCB,3,https://cdn.sofifa.net/players/138/956/19_120.png,https://sofifa.com/player/138956/giorgio-chiellini/190075/
FIFA 19,N. Kanté,"CDM, CM",27,89,90,Chelsea,2016 ~ 2023,"168cm / 5'6""",72kg / 159lbs,Right,87,CDM,16-Jul-16,€63M,€225K,€121.3M,329,68,65,54,86,56,338,79,49,49,81,80,423,79,77,82,93,92,390,71,77,97,76,69,387,90,92,71,80,54,85,266,90,91,85,54,15,12,10,7,10,2187,473,3,2,Medium,High,3,Normal (170-),Yes,78,66,77,81,87,84,France,"Tackling, Tactician",Premier League,RCM,7,2023,LDM,13,https://cdn.sofifa.net/players/215/914/19_120.png,https://sofifa.com/player/215914/ngolo-kante/190075/
FIFA 19,P. Dybala,"CAM, RW",24,89,94,Juventus,2015 ~ 2022,"177cm / 5'10""",75kg / 165lbs,Left,87,CAM,1-Jul-15,€89M,€200K,€153.5M,407,82,82,68,87,88,437,92,88,88,77,92,432,87,83,91,86,85,390,82,75,80,65,88,337,48,32,84,87,86,84,63,23,20,20,26,5,4,4,5,8,2092,439,3,4,Medium,Medium,3,Normal (170-185),Yes,85,84,85,91,28,66,Argentina,"Dribbler, Playmaker, FK Specialist, Acrobat, Complete midfielder",Serie A,RW,10,2022,RM,21,https://cdn.sofifa.net/players/211/110/19_120.png,https://sofifa.com/player/211110/paulo-dybala/190075/
FIFA 19,M. Salah,"RW, ST",26,89,89,Liverpool,2017 ~ 2023,"175cm / 5'9""",71kg / 157lbs,Left,88,CAM,1-Jul-17,€71.5M,€275K,€132.3M,386,78,90,59,83,76,394,89,83,60,74,88,457,94,92,91,92,88,385,80,68,84,70,83,369,63,55,92,84,75,91,122,38,43,41,62,14,14,9,11,14,2175,464,3,4,High,Medium,3,Unique,Yes,93,85,80,89,45,72,Egypt,"Speedster, Dribbler, Acrobat, Clinical finisher, Complete forward",Premier League,RW,11,2023,RM,10,https://cdn.sofifa.net/players/209/331/19_120.png,https://sofifa.com/player/209331/mohamed-salah/190075/
FIFA 19,V. van Dijk,CB,26,89,91,Liverpool,2018 ~ 2023,"193cm / 6'4""",92kg / 203lbs,Right,87,CB,1-Jan-18,€67M,€225K,€129M,314,53,52,85,79,45,357,70,60,70,81,76,351,74,79,61,88,49,400,81,88,75,92,64,334,82,89,41,60,62,87,265,90,90,85,58,13,10,13,11,11,2079,452,3,2,Medium,Medium,3,Normal (185+),Yes,77,60,69,71,89,86,Netherlands,"Tackling, Tactician, Strength, Complete defender",Premier League,LCB,4,2023,LCB,4,https://cdn.sofifa.net/players/203/376/19_120.png,https://sofifa.com/player/203376/virgil-van-dijk/190075/
FIFA 19,A. Griezmann,"CF, ST",27,89,89,Atlético Madrid,2014 ~ 2023,"176cm / 5'9""",73kg / 161lbs,Left,87,LW,28-Jul-14,€71M,€140K,€145.6M,426,82,89,84,84,87,425,87,86,84,78,90,435,88,85,90,90,82,402,82,90,86,62,82,381,73,49,91,85,83,89,161,59,54,48,63,14,8,14,13,14,2293,472,3,4,High,High,4,Lean (170-185),Yes,86,86,83,88,57,72,France,"Dribbler, Engine, Acrobat, Clinical finisher, Complete forward",La Liga,RS,7,2023,CAM,7,https://cdn.sofifa.net/players/194/765/19_120.png,https://sofifa.com/player/194765/antoine-griezmann/190075/
FIFA 19,M. ter Stegen,GK,26,89,92,FC Barcelona,2014 ~ 2022,"187cm / 6'2""",85kg / 187lbs,Right,87,GK,1-Jul-14,€58M,€250K,€123.3M,99,18,14,11,42,14,112,17,18,12,47,18,254,38,50,37,86,43,224,22,79,35,78,10,171,43,22,11,70,25,70,48,25,13,10,438,88,85,88,87,90,1346,483,4,1,Medium,Medium,3,Normal (185+),Yes,88,85,88,90,45,87,Germany,Unknown,La Liga,GK,1,2022,SUB,22,https://cdn.sofifa.net/players/192/448/19_120.png,https://sofifa.com/player/192448/marc-andre-ter-stegen/190075/
FIFA 19,Sergio Busquets,"CDM, CM",29,89,89,FC Barcelona,2008 ~ 2023,"189cm / 6'2""",76kg / 168lbs,Right,86,CDM,1-Sep-08,€51.5M,€300K,€105.6M,330,62,67,68,89,44,384,80,66,68,82,88,307,50,52,66,87,52,344,61,66,86,77,54,396,85,87,77,87,60,93,256,90,86,80,48,5,8,13,9,13,2065,438,3,3,Medium,Medium,4,Lean (185+),Yes,51,62,80,80,85,80,Spain,"Playmaker, Tactician",La Liga,CDM,5,2023,CDM,5,https://cdn.sofifa.net/players/189/511/19_120.png,https://sofifa.com/player/189511/sergio-busquets-burgos/190075/
FIFA 19,T. Kroos,CM,28,89,89,Real Madrid,2014 ~ 2023,"183cm / 6'0""",76kg / 168lbs,Right,86,CM,17-Jul-14,€66M,€350K,€135.3M,396,88,76,58,92,82,434,81,86,84,93,90,340,59,57,64,89,71,353,87,30,75,73,88,375,60,76,76,90,73,88,212,72,74,66,51,10,11,13,7,10,2161,451,5,3,Medium,Medium,4,Normal (170-185),Yes,58,81,90,82,71,69,Germany,"Playmaker, Distance shooter, Crosser, Complete midfielder",La Liga,LCM,8,2023,LCM,8,https://cdn.sofifa.net/players/182/521/19_120.png,https://sofifa.com/player/182521/toni-kroos/190075/
FIFA 19,E. Cavani,ST,31,89,89,Paris Saint-Germain,2013 ~ 2020,"185cm / 6'1""",77kg / 170lbs,Right,86,ST,16-Jul-13,€60M,€200K,€111M,416,70,89,89,78,90,367,80,77,76,52,82,378,75,76,77,91,59,424,87,88,92,78,79,387,84,48,93,77,85,82,136,52,45,39,53,12,5,13,13,10,2161,450,4,3,High,High,4,Lean (185+),Yes,76,87,72,80,52,83,Uruguay,Engine,Ligue 1,RS,9,2020,LS,21,https://cdn.sofifa.net/players/179/813/19_120.png,https://sofifa.com/player/179813/edinson-cavani/190075/
FIFA 19,S. Agüero,ST,30,89,89,Manchester City,2011 ~ 2021,"173cm / 5'8""",70kg / 154lbs,Right,88,CF,28-Jul-11,€64.5M,€300K,€119.3M,406,70,93,77,81,85,397,89,82,73,64,89,432,86,78,86,91,91,401,88,81,76,73,83,348,65,24,93,83,83,90,62,30,20,12,59,13,15,6,11,14,2105,438,4,4,High,Medium,4,Stocky (170-185),Yes,82,89,76,89,29,73,Argentina,"Dribbler, Acrobat, Clinical finisher, Complete forward",Premier League,ST,10,2021,Unknown,Unknown,https://cdn.sofifa.net/players/153/079/19_120.png,https://sofifa.com/player/153079/sergio-aguero/190075/
FIFA 19,K. Mbappé,"ST, RW",19,88,95,Paris Saint-Germain,2018 ~ 2022,"178cm / 5'10""",73kg / 161lbs,Right,88,RW,1-Jul-18,€82M,€100K,€168.1M,402,77,88,77,82,78,394,90,77,63,73,91,454,96,96,92,87,83,391,80,75,83,74,79,340,62,38,88,82,70,86,100,34,34,32,42,13,5,7,11,6,2123,460,4,5,High,Medium,3,Normal (170-185),Yes,96,83,78,90,39,74,France,"Speedster, Dribbler, Acrobat",Ligue 1,LS,7,2022,RM,10,https://cdn.sofifa.net/players/231/747/19_120.png,https://sofifa.com/player/231747/kylian-mbappe/190075/
FIFA 19,K. Koulibaly,CB,27,88,90,Napoli,2014 ~ 2023,"187cm / 6'2""",89kg / 196lbs,Right,86,CB,1-Jul-14,€58M,€130K,€103M,217,30,22,83,68,14,248,69,28,28,60,63,317,70,75,50,82,40,320,55,81,75,94,15,281,87,88,24,49,33,80,266,91,88,87,43,7,11,7,13,5,1692,391,3,2,High,High,3,Normal (185+),Yes,73,27,51,65,88,87,Senegal,"Tackling, Tactician, Strength, Complete defender",Serie A,LCB,26,2023,Unknown,Unknown,https://cdn.sofifa.net/players/201/024/19_120.png,https://sofifa.com/player/201024/kalidou-koulibaly/190075/
FIFA 19,P. Pogba,"CM, CAM",25,88,91,Manchester United,2016 ~ 2021,"191cm / 6'3""",84kg / 185lbs,Right,85,CM,9-Aug-16,€73M,€250K,€144.2M,401,80,75,75,86,85,434,87,85,82,90,90,374,71,79,76,82,66,430,90,83,88,87,82,395,78,64,83,88,82,87,197,63,67,67,20,5,6,2,4,3,2251,479,4,5,High,Medium,4,Lean (185+),Yes,75,81,86,86,66,85,France,"Dribbler, Playmaker, Strength, Complete midfielder",Premier League,LCM,6,2021,RDM,6,https://cdn.sofifa.net/players/195/864/19_120.png,https://sofifa.com/player/195864/paul-pogba/190075/
FIFA 19,T. Courtois,GK,26,88,89,Real Madrid,2018 ~ 2024,"199cm / 6'6""",96kg / 212lbs,Left,85,GK,9-Aug-18,€47.5M,€225K,€100.9M,86,14,14,13,33,12,110,13,19,20,35,23,288,46,52,61,84,45,229,36,68,38,70,17,122,23,15,13,44,27,66,54,20,18,16,417,84,89,72,85,87,1306,466,2,1,Medium,Medium,4,Unique,Yes,84,89,72,87,49,85,Belgium,Unknown,La Liga,GK,25,2024,GK,1,https://cdn.sofifa.net/players/192/119/19_120.png,https://sofifa.com/player/192119/thibaut-courtois/190075/
FIFA 19,C. Eriksen,"CAM, CM",26,88,89,Tottenham Hotspur,2013 ~ 2020,"181cm / 5'11""",76kg / 168lbs,Right,87,CAM,30-Aug-13,€69.5M,€200K,€133.8M,392,88,81,52,91,80,435,82,86,87,89,91,398,76,73,80,88,81,373,84,50,92,58,89,344,46,56,84,91,67,88,138,59,57,22,43,9,14,7,7,6,2123,449,5,4,High,Medium,3,Lean (170-185),Yes,74,83,90,85,53,64,Denmark,"Playmaker, Crosser, FK Specialist, Complete midfielder",Premier League,LCM,23,2020,CAM,10,https://cdn.sofifa.net/players/190/460/19_120.png,https://sofifa.com/player/190460/christian-eriksen/190075/
FIFA 19,P. Aubameyang,"ST, LM",29,88,88,Arsenal,2018 ~ 2021,"187cm / 6'2""",80kg / 176lbs,Right,85,ST,31-Jan-18,€59M,€250K,€112.1M,407,77,88,79,77,86,379,79,80,74,64,82,421,93,95,76,87,70,392,82,79,76,76,79,334,43,48,90,77,76,86,88,27,25,36,48,6,9,15,9,9,2069,440,4,4,Medium,Low,3,Lean (185+),Yes,94,84,75,80,37,70,Gabon,"Poacher, Speedster, Complete forward",Premier League,LM,14,2021,Unknown,Unknown,https://cdn.sofifa.net/players/188/567/19_120.png,https://sofifa.com/player/188567/pierre-emerick-aubameyang/190075/
FIFA 19,M. Reus,"CAM, LM, ST",29,88,88,Borussia Dortmund,2012 ~ 2023,"180cm / 5'11""",71kg / 157lbs,Right,86,CAM,1-Jul-12,€58M,€130K,€98.6M,394,82,87,49,86,90,425,87,89,84,77,88,426,85,85,86,88,82,387,88,70,76,67,86,364,51,48,89,86,90,85,130,49,36,45,61,12,12,13,13,11,2187,454,4,4,High,Medium,4,Lean (170-185),Yes,85,87,84,87,45,66,Germany,"Dribbler, Playmaker, Distance shooter, Acrobat, Clinical finisher, Complete midfielder, Complete forward",Bundesliga,CAM,11,2023,SUB,11,https://cdn.sofifa.net/players/188/350/19_120.png,https://sofifa.com/player/188350/marco-reus/190075/
FIFA 19,M. Hummels,CB,29,88,88,FC Bayern München,2016 ~ 2021,"191cm / 6'3""",92kg / 203lbs,Right,85,CB,1-Jul-16,€46M,€160K,€75.9M,347,64,55,87,81,60,352,68,65,53,85,81,306,47,56,58,87,58,340,71,68,66,84,51,364,69,92,56,79,68,91,266,90,89,87,42,15,6,10,5,6,2017,423,3,3,High,Medium,4,Normal (185+),Yes,52,58,76,71,90,76,Germany,"Tackling, Tactician",Bundesliga,LCB,5,2021,Unknown,Unknown,https://cdn.sofifa.net/players/178/603/19_120.png,https://sofifa.com/player/178603/mats-hummels/190075/
FIFA 19,H. Lloris,GK,31,88,88,Tottenham Hotspur,2012 ~ 2022,"188cm / 6'2""",82kg / 181lbs,Left,86,GK,31-Aug-12,€36M,€150K,€66.6M,94,13,10,10,50,11,115,10,11,10,50,34,321,65,62,55,85,54,195,23,74,41,43,14,138,31,27,10,30,40,65,57,29,10,18,415,88,84,68,83,92,1335,478,1,1,Medium,Medium,4,Lean (185+),Yes,88,84,68,92,63,83,France,Unknown,Premier League,GK,1,2022,GK,1,https://cdn.sofifa.net/players/167/948/19_120.png,https://sofifa.com/player/167948/hugo-lloris/190075/
FIFA 19,M. Neuer,GK,32,88,88,FC Bayern München,2011 ~ 2021,"193cm / 6'4""",92kg / 203lbs,Right,86,GK,1-Jul-11,€34M,€120K,€56.1M,119,15,13,25,55,11,160,30,14,11,59,46,283,54,60,51,83,35,241,25,77,43,80,16,188,29,30,12,70,47,70,38,17,10,11,436,88,86,90,85,87,1465,493,4,1,Medium,Medium,5,Normal (185+),Yes,88,86,90,87,57,85,Germany,Unknown,Bundesliga,GK,1,2021,GK,1,https://cdn.sofifa.net/players/167/495/19_120.png,https://sofifa.com/player/167495/manuel-neuer/190075/
FIFA 19,Thiago Silva,CB,33,88,88,Paris Saint-Germain,2012 ~ 2020,"183cm / 6'0""",82kg / 181lbs,Right,85,CB,1-Jul-12,€24M,€160K,€44.4M,322,60,38,81,80,63,347,62,61,64,80,80,355,68,69,68,82,68,385,71,90,74,82,68,356,76,89,59,72,60,86,262,88,89,85,45,9,12,5,9,10,2072,432,3,2,Medium,High,4,Normal (170-185),Yes,69,54,73,69,88,79,Brazil,"Tackling, Tactician",Ligue 1,RCB,2,2020,Unknown,Unknown,https://cdn.sofifa.net/players/164/240/19_120.png,https://sofifa.com/player/164240/thiago-emiliano-da-silva/190075/
FIFA 19,S. Handanovič,GK,33,88,88,Inter,2012 ~ 2021,"193cm / 6'4""",92kg / 203lbs,Right,86,GK,1-Jul-12,€30M,€110K,€51M,80,12,10,10,36,12,88,12,12,14,34,16,272,51,55,47,83,36,231,22,78,41,71,19,123,25,22,12,41,23,69,48,25,10,13,420,87,86,69,89,89,1262,473,2,1,Medium,Medium,3,Normal (185+),Yes,87,86,69,89,53,89,Slovenia,Unknown,Serie A,GK,1,2021,Unknown,Unknown,https://cdn.sofifa.net/players/162/835/19_120.png,https://sofifa.com/player/162835/samir-handanovic/190075/
FIFA 19,Piqué,CB,31,88,88,FC Barcelona,2008 ~ 2022,"194cm / 6'4""",85kg / 187lbs,Right,85,CB,1-Jul-08,€40M,€275K,€82M,347,57,65,85,83,57,327,63,58,43,81,82,297,54,63,58,86,36,339,62,74,67,85,51,368,76,89,64,70,69,89,263,91,87,85,58,10,11,14,15,8,1999,426,3,2,High,Medium,4,Normal (185+),Yes,59,61,72,68,88,78,Spain,"Aerial threat, Tackling, Tactician, Complete defender",La Liga,RCB,3,2022,Unknown,Unknown,https://cdn.sofifa.net/players/152/729/19_120.png,https://sofifa.com/player/152729/gerard-pique-bernabeu/190075/
FIFA 19,Alisson,GK,25,87,91,Liverpool,2018 ~ 2024,"191cm / 6'3""",91kg / 201lbs,Right,86,GK,19-Jul-18,€46M,€130K,€88.6M,114,17,13,19,45,20,138,27,19,18,44,30,262,54,45,40,86,37,197,21,52,32,78,14,140,27,11,13,66,23,65,50,15,19,16,429,84,82,87,87,89,1330,478,3,1,Medium,Medium,3,Normal (185+),Yes,84,82,87,89,49,87,Brazil,Unknown,Premier League,GK,13,2024,Unknown,Unknown,https://cdn.sofifa.net/players/212/831/19_120.png,https://sofifa.com/player/212831/alisson-ramses-becker/190075/
FIFA 19,S. Mané,"LW, RW, LM",26,87,87,Liverpool,2016 ~ 2023,"175cm / 5'9""",69kg / 152lbs,Right,86,CF,1-Jul-16,€54M,€200K,€99.9M,387,73,86,76,79,73,384,88,75,64,71,86,455,95,93,92,89,86,390,82,80,84,67,77,350,73,35,89,82,71,80,122,42,42,38,56,10,10,15,7,14,2144,457,4,4,High,Medium,3,Normal (170-185),Yes,94,82,76,88,44,73,Senegal,"Speedster, Dribbler, Acrobat",Premier League,LW,10,2023,Unknown,Unknown,https://cdn.sofifa.net/players/208/722/19_120.png,https://sofifa.com/player/208722/sadio-mane/190075/
FIFA 19,S. Umtiti,CB,24,87,92,FC Barcelona,2016 ~ 2023,"182cm / 6'0""",75kg / 165lbs,Left,85,CB,12-Jul-16,€57M,€200K,€121.1M,350,69,51,79,81,70,353,69,72,62,73,77,360,71,73,68,82,66,405,83,89,75,84,74,345,81,87,58,58,61,82,263,88,89,86,66,15,10,14,12,15,2142,447,3,2,Medium,High,3,Normal (170-185),Yes,72,64,71,72,87,81,France,"Tackling, Tactician",La Liga,SUB,23,2023,LCB,5,https://cdn.sofifa.net/players/205/600/19_120.png,https://sofifa.com/player/205600/samuel-umtiti/190075/
