FIFA Version Name,Name,Position,Age,Overall rating,Potential,Team,Contract Dates,Height,Weight,Foot,Best overall,Best position,Joined,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Pacing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Nationality,Player Specialities,Club League Name,Club Position,Club Kit Number,Contract Valid Until,National Team Position,National Team Kit Number,Player Image URL,Profile URL
FIFA 16,Thiago Silva,CB,30,88,88,Paris Saint-Germain,2012 ~ 2018,"183cm / 6'0""",79kg / 174lbs,Right,86,CB,1-Jul-12,€38M,€200K,€ 0,322,60,38,82,79,63,363,68,61,73,81,80,375,72,76,75,84,68,397,78,93,74,81,71,372,77,91,59,74,71,0,270,90,91,89,45,9,12,5,9,10,2144,446,3,3,High,High,4,Normal (170-185),Yes,74,57,73,73,90,79,Brazil,"Tackling, Tactician",Ligue 1,RCB,2,2018,SUB,14,https://cdn.sofifa.net/players/164/240/16_120.png,https://sofifa.com/player/164240/thiago-emiliano-da-silva/160058/
FIFA 16,S. Agüero,ST,27,88,88,Manchester City,2011 ~ 2020,"172cm / 5'8""",74kg / 163lbs,Right,87,CF,28-Jul-11,€55M,€250K,€ 0,392,70,90,68,79,85,395,89,82,72,63,89,442,92,86,86,88,90,398,87,80,74,73,84,338,57,24,91,83,83,0,45,13,20,12,59,13,15,6,11,14,2069,434,4,4,High,Medium,4,Normal (170-185),Yes,89,88,75,89,23,70,Argentina,"Dribbler, Acrobat, Clinical finisher",Premier League,ST,10,2020,SUB,17,https://cdn.sofifa.net/players/153/079/16_120.png,https://sofifa.com/player/153079/sergio-aguero/160058/
FIFA 16,Iniesta,CM,31,88,88,FC Barcelona,2002 ~ 2018,"171cm / 5'7""",68kg / 150lbs,Right,87,CAM,1-Jul-02,€43M,€220K,€ 0,372,79,73,54,92,74,418,90,80,70,86,92,409,76,75,83,88,87,316,65,54,64,59,74,374,58,68,85,92,71,0,170,57,57,56,45,6,13,6,13,7,2104,443,4,4,High,Medium,5,Normal (170-),Yes,75,72,87,90,59,60,Spain,"Dribbler, Playmaker",La Liga,LCM,8,2018,LCM,6,https://cdn.sofifa.net/players/000/041/16_120.png,https://sofifa.com/player/41/andres-iniesta-lujan/160058/
FIFA 16,J. Rodríguez,"CAM, CM, RW",23,87,91,Real Madrid,2014 ~ 2020,"180cm / 5'11""",75kg / 165lbs,Left,85,CAM,22-Jul-14,€59.5M,€210K,€ 0,416,88,85,68,84,91,420,87,82,86,80,85,398,78,78,83,85,74,372,86,55,73,71,87,383,74,58,83,87,81,0,102,25,47,30,64,15,15,15,5,14,2155,448,3,4,Medium,Medium,4,Normal (170-185),Yes,78,86,85,85,43,71,Colombia,"Crosser, FK Specialist",La Liga,CAM,10,2020,CAM,10,https://cdn.sofifa.net/players/198/710/16_120.png,https://sofifa.com/player/198710/james-rodriguez/160058/
FIFA 16,De Gea,GK,24,87,90,Manchester United,2011 ~ 2019,"193cm / 6'4""",82kg / 181lbs,Right,86,GK,1-Jul-11,€49M,€180K,€ 0,95,17,13,21,31,13,116,13,21,19,32,31,290,51,55,57,84,43,199,31,67,25,64,12,188,38,30,12,68,40,0,47,13,21,13,429,88,81,86,85,89,1364,482,3,1,Medium,Medium,3,Lean (185+),Yes,88,81,86,89,53,85,Spain,Unknown,Premier League,GK,1,2019,SUB,12,https://cdn.sofifa.net/players/193/080/16_120.png,https://sofifa.com/player/193080/david-de-gea-quintana/160058/
FIFA 16,J. Boateng,CB,26,87,87,FC Bayern München,2011 ~ 2021,"192cm / 6'4""",90kg / 198lbs,Right,85,CB,14-Jul-11,€38.5M,€220K,€ 0,318,69,34,87,75,53,308,67,56,31,81,73,352,74,83,58,83,54,378,79,76,75,90,58,333,82,84,47,74,46,0,265,84,90,91,45,7,12,15,6,5,1999,439,4,2,Medium,Medium,4,Normal (170-185),Yes,79,50,71,68,87,84,Germany,"Tackling, Strength",Bundesliga,LCB,17,2021,RCB,17,https://cdn.sofifa.net/players/183/907/16_120.png,https://sofifa.com/player/183907/jerome-boateng/160058/
FIFA 16,T. Kroos,"CM, CDM",25,87,89,Real Madrid,2014 ~ 2020,"182cm / 6'0""",78kg / 172lbs,Right,85,CM,17-Jul-14,€53M,€200K,€ 0,386,85,76,54,89,82,426,83,84,83,90,86,329,59,52,71,85,62,378,87,54,76,72,89,367,54,76,76,88,73,0,191,60,72,59,51,10,11,13,7,10,2128,441,5,3,Medium,Medium,4,Normal (170-185),Yes,55,81,88,82,66,69,Germany,"Playmaker, Distance shooter",La Liga,LCM,8,2020,LDM,18,https://cdn.sofifa.net/players/182/521/16_120.png,https://sofifa.com/player/182521/toni-kroos/160058/
FIFA 16,L. Modrić,"CM, CDM",29,87,87,Real Madrid,2012 ~ 2018,"174cm / 5'9""",65kg / 143lbs,Right,85,CM,1-Aug-12,€41.5M,€190K,€ 0,365,78,71,55,86,75,417,86,79,77,83,92,427,78,74,93,88,94,370,73,67,87,61,82,383,62,73,79,89,80,0,217,69,75,73,52,13,9,7,14,9,2231,463,4,4,High,Medium,4,Lean (170-185),Yes,76,75,84,89,71,68,Croatia,"Dribbler, Playmaker, Acrobat",La Liga,RCM,19,2018,Unknown,Unknown,https://cdn.sofifa.net/players/177/003/16_120.png,https://sofifa.com/player/177003/luka-modric/160058/
FIFA 16,G. Bale,RW,25,87,88,Real Madrid,2013 ~ 2019,"183cm / 6'0""",74kg / 163lbs,Left,85,RW,2-Sep-13,€53M,€210K,€ 0,401,84,81,76,84,76,424,87,87,85,80,85,412,93,95,75,84,65,411,87,67,90,79,88,372,77,59,83,77,76,0,187,60,65,62,52,15,15,11,5,6,2259,487,3,4,High,Medium,4,Lean (170-185),Yes,94,83,82,84,63,81,Wales,"Speedster, Distance shooter",La Liga,RW,11,2019,RS,11,https://cdn.sofifa.net/players/173/731/16_120.png,https://sofifa.com/player/173731/gareth-bale/160058/
FIFA 16,Sergio Ramos,CB,29,87,87,Real Madrid,2005 ~ 2020,"183cm / 6'0""",75kg / 165lbs,Right,85,CB,1-Aug-05,€34M,€190K,€ 0,362,74,60,86,76,66,351,57,73,68,70,83,381,78,79,82,82,60,389,77,91,86,80,55,354,83,88,52,63,68,0,264,85,89,90,46,11,8,9,7,11,2147,453,3,3,High,Medium,4,Normal (170-185),Yes,79,63,72,69,87,83,Spain,"Tackling, Tactician",La Liga,LCB,4,2020,LCB,15,https://cdn.sofifa.net/players/155/862/16_120.png,https://sofifa.com/player/155862/sergio-ramos-garcia/160058/
FIFA 16,P. Lahm,"RB, CDM, CM",31,87,87,FC Bayern München,2002 ~ 2018,"170cm / 5'7""",66kg / 146lbs,Right,86,RWB,1-Nov-02,€28.5M,€190K,€ 0,346,84,47,63,86,66,383,82,77,59,79,86,409,73,69,83,91,93,332,57,72,79,59,65,374,58,93,69,83,71,0,268,86,87,95,47,11,12,5,14,5,2159,443,3,3,Medium,High,4,Normal (170-),Yes,71,56,82,84,86,64,Germany,"Tackling, Tactician",Bundesliga,RB,21,2018,Unknown,Unknown,https://cdn.sofifa.net/players/121/939/16_120.png,https://sofifa.com/player/121939/philipp-lahm/160058/
FIFA 16,P. Pogba,CM,22,86,91,Juventus,2012 ~ 2019,"191cm / 6'3""",84kg / 185lbs,Right,84,CM,1-Jul-12,€52M,€180K,€ 0,388,76,71,72,85,84,419,88,81,80,81,89,376,75,79,75,86,61,448,91,85,90,91,91,390,74,71,83,86,76,0,222,68,76,78,20,5,6,2,4,3,2263,485,4,4,High,Medium,4,Lean (185+),Yes,77,81,82,86,72,87,France,"Distance shooter, Strength",Serie A,LCM,10,2019,RCM,19,https://cdn.sofifa.net/players/195/864/16_120.png,https://sofifa.com/player/195864/paul-pogba/160058/
FIFA 16,K. De Bruyne,"RM, CAM, LM",24,86,89,Manchester City,2015 ~ 2021,"181cm / 5'11""",76kg / 168lbs,Right,85,RM,30-Aug-15,€49M,€180K,€ 0,395,90,82,53,88,82,408,85,78,77,82,86,394,76,78,78,87,75,392,84,65,85,73,85,368,68,52,83,88,77,0,109,30,39,40,56,15,13,5,10,13,2122,445,5,4,High,Medium,3,Normal (170-185),Yes,77,83,86,84,40,75,Belgium,Playmaker,Premier League,CAM,17,2021,CAM,7,https://cdn.sofifa.net/players/192/985/16_120.png,https://sofifa.com/player/192985/kevin-de-bruyne/160058/
FIFA 16,T. Courtois,GK,23,86,90,Chelsea,2011 ~ 2019,"199cm / 6'6""",88kg / 194lbs,Left,85,GK,26-Jul-11,€44M,€180K,€ 0,85,14,14,13,32,12,97,13,19,11,31,23,285,46,52,61,81,45,229,36,68,38,70,17,122,23,15,13,44,27,0,45,11,18,16,414,84,87,69,86,88,1277,463,3,1,Medium,Medium,3,Unique,Yes,84,87,69,88,49,86,Belgium,Unknown,Premier League,GK,13,2019,GK,1,https://cdn.sofifa.net/players/192/119/16_120.png,https://sofifa.com/player/192119/thibaut-courtois/160058/
FIFA 16,T. Müller,"CF, RW, CAM, ST",25,86,87,FC Bayern München,2008 ~ 2021,"186cm / 6'1""",75kg / 165lbs,Right,84,CF,10-Aug-08,€46M,€210K,€ 0,416,79,89,82,83,83,376,78,81,59,77,81,395,76,78,77,91,73,393,74,81,90,68,80,376,57,58,94,85,82,0,117,32,41,44,52,6,7,11,14,14,2125,438,4,3,High,High,4,Lean (185+),Yes,77,84,80,79,46,72,Germany,"Engine, Clinical finisher",Bundesliga,RCM,25,2021,RM,13,https://cdn.sofifa.net/players/189/596/16_120.png,https://sofifa.com/player/189596/thomas-muller/160058/
FIFA 16,Sergio Busquets,CDM,26,86,86,FC Barcelona,2008 ~ 2019,"189cm / 6'2""",76kg / 168lbs,Right,84,CDM,1-Sep-08,€33.5M,€220K,€ 0,325,62,60,70,89,44,369,74,66,68,79,82,298,54,48,58,83,55,346,61,66,88,77,54,395,86,87,77,85,60,0,249,83,86,80,48,5,8,13,9,13,2030,427,3,3,Medium,Medium,4,Lean (185+),Yes,51,59,79,74,83,81,Spain,Tactician,La Liga,CDM,5,2019,CDM,5,https://cdn.sofifa.net/players/189/511/16_120.png,https://sofifa.com/player/189511/sergio-busquets-burgos/160058/
FIFA 16,M. Reus,"LM, CAM",26,86,87,Borussia Dortmund,2012 ~ 2019,"180cm / 5'11""",75kg / 165lbs,Right,86,CAM,1-Jul-12,€44.5M,€210K,€ 0,392,85,83,51,86,87,424,86,90,84,79,85,438,89,91,89,87,82,378,84,70,73,65,86,352,47,50,87,84,84,0,111,30,36,45,61,12,12,13,13,11,2156,447,4,4,Medium,Medium,3,Lean (170-185),Yes,90,84,84,86,39,64,Germany,"Speedster, Dribbler, Acrobat",Bundesliga,LM,11,2019,SUB,7,https://cdn.sofifa.net/players/188/350/16_120.png,https://sofifa.com/player/188350/marco-reus/160058/
FIFA 16,A. Sánchez,"LW, LM, RW",26,86,87,Arsenal,2014 ~ 2018,"169cm / 5'7""",62kg / 137lbs,Right,84,LW,10-Jul-14,€45.5M,€230K,€ 0,382,77,83,65,79,78,402,88,78,78,73,85,433,88,84,90,84,87,397,82,85,85,66,79,362,80,42,85,78,77,0,104,30,39,35,60,10,10,15,12,13,2140,446,3,4,High,High,4,Normal (170-),Yes,86,82,77,87,39,75,Chile,"Dribbler, Acrobat",Premier League,RM,17,2018,LW,7,https://cdn.sofifa.net/players/184/941/16_120.png,https://sofifa.com/player/184941/alexis-sanchez/160058/
FIFA 16,Á. Di María,"RW, CM, CAM",27,86,86,Paris Saint-Germain,2015 ~ 2019,"180cm / 5'11""",75kg / 165lbs,Left,84,RW,6-Aug-15,€40.5M,€230K,€ 0,376,90,75,53,81,77,409,87,83,72,81,86,424,88,88,90,79,79,380,87,72,78,64,79,353,76,38,83,83,73,0,161,37,63,61,51,10,7,11,12,11,2154,455,2,4,High,Medium,4,Lean (170-185),Yes,88,79,83,86,49,70,Argentina,"Dribbler, Crosser, Acrobat",Ligue 1,RW,11,2019,LW,7,https://cdn.sofifa.net/players/183/898/16_120.png,https://sofifa.com/player/183898/angel-di-maria/160058/
FIFA 16,D. Godín,CB,29,86,86,Atlético Madrid,2010 ~ 2019,"185cm / 6'1""",73kg / 161lbs,Right,85,CB,1-Aug-10,€29.5M,€180K,€ 0,313,55,42,92,77,47,295,53,49,51,69,73,340,68,69,62,83,58,349,67,88,73,78,43,320,84,86,48,52,50,0,261,86,86,89,49,6,8,15,5,15,1927,408,3,2,Medium,High,3,Lean (185+),Yes,69,48,64,62,87,78,Uruguay,"Aerial threat, Tackling, Tactician, Complete defender",La Liga,LCB,2,2019,LCB,3,https://cdn.sofifa.net/players/182/493/16_120.png,https://sofifa.com/player/182493/diego-godin/160058/
FIFA 16,M. Hummels,CB,26,86,87,Borussia Dortmund,2009 ~ 2017,"191cm / 6'3""",92kg / 203lbs,Right,84,CB,1-Jul-09,€37.5M,€220K,€ 0,347,64,55,90,78,60,345,68,65,53,82,77,335,62,66,64,85,58,345,71,70,67,86,51,365,71,91,56,79,68,0,259,86,87,86,42,15,6,10,5,6,2038,432,3,2,High,Medium,4,Normal (185+),Yes,64,58,74,71,88,77,Germany,"Aerial threat, Tackling, Tactician, Strength, Complete defender",Bundesliga,LCB,15,2017,LCB,5,https://cdn.sofifa.net/players/178/603/16_120.png,https://sofifa.com/player/178603/mats-hummels/160058/
FIFA 16,David Silva,"LM, CAM",29,86,86,Manchester City,2010 ~ 2019,"170cm / 5'7""",67kg / 148lbs,Left,86,CAM,14-Jul-10,€36M,€190K,€ 0,383,85,72,54,92,80,423,87,83,77,85,91,412,79,68,93,84,88,340,71,66,68,56,79,345,51,41,83,93,77,0,82,23,30,29,5,1,1,1,1,1,1990,416,2,4,High,Low,4,Normal (170-185),Yes,73,74,89,89,32,59,Spain,"Dribbler, Playmaker, Acrobat",Premier League,LM,21,2019,SUB,21,https://cdn.sofifa.net/players/168/542/16_120.png,https://sofifa.com/player/168542/david-josue-jimenez-silva/160058/
FIFA 16,G. Higuaín,ST,27,86,86,Napoli,2013 ~ 2018,"184cm / 6'0""",82kg / 181lbs,Right,85,ST,27-Jul-13,€41M,€220K,€ 0,391,68,90,78,72,83,358,83,69,62,58,86,382,79,83,74,86,60,394,85,73,72,84,80,300,50,20,90,70,70,0,52,12,22,18,39,5,12,7,5,10,1916,415,4,3,High,Medium,3,Normal (170-185),Yes,81,86,68,82,24,74,Argentina,Clinical finisher,Serie A,ST,9,2018,ST,9,https://cdn.sofifa.net/players/167/664/16_120.png,https://sofifa.com/player/167664/gonzalo-higuain/160058/
FIFA 16,K. Benzema,ST,27,86,86,Real Madrid,2009 ~ 2019,"187cm / 6'2""",79kg / 174lbs,Right,84,ST,1-Jul-09,€41M,€230K,€ 0,404,75,88,78,86,77,367,82,79,73,47,86,384,82,84,75,83,60,384,83,70,75,78,78,339,65,22,87,83,82,0,40,13,15,12,41,13,11,5,5,7,1959,420,4,4,Medium,Low,4,Normal (170-185),Yes,83,84,76,81,22,74,France,Poacher,La Liga,ST,9,2019,Unknown,Unknown,https://cdn.sofifa.net/players/165/153/16_120.png,https://sofifa.com/player/165153/karim-benzema/160058/
FIFA 16,Cesc Fàbregas,"CM, CAM",28,86,86,Chelsea,2014 ~ 2019,"175cm / 5'9""",74kg / 163lbs,Right,84,CM,1-Jul-14,€37.5M,€220K,€ 0,409,86,76,74,92,81,417,81,77,81,91,87,352,65,62,65,83,77,368,77,68,81,64,78,351,45,54,80,92,80,0,188,62,64,62,54,6,10,8,15,15,2139,437,3,3,High,Medium,4,Normal (170-),Yes,63,77,89,81,62,65,Spain,Playmaker,Premier League,RDM,4,2019,RCM,10,https://cdn.sofifa.net/players/162/895/16_120.png,https://sofifa.com/player/162895/francesc-fabregas-i-soler/160058/
FIFA 16,F. Ribéry,LM,32,86,86,FC Bayern München,2007 ~ 2017,"170cm / 5'7""",72kg / 159lbs,Right,86,CAM,1-Jul-07,€29.5M,€190K,€ 0,367,82,77,41,87,80,417,90,83,81,73,90,439,86,85,90,87,91,324,76,50,64,61,73,338,52,36,82,88,80,0,64,13,25,26,47,15,6,9,7,10,1996,420,4,5,High,Medium,4,Normal (170-),Yes,85,77,84,90,25,59,France,"Dribbler, Acrobat",Bundesliga,LM,7,2017,Unknown,Unknown,https://cdn.sofifa.net/players/156/616/16_120.png,https://sofifa.com/player/156616/franck-ribery/160058/
FIFA 16,G. Chiellini,CB,30,86,86,Juventus,2005 ~ 2018,"187cm / 6'2""",86kg / 190lbs,Left,84,CB,1-Jul-05,€28M,€190K,€ 0,263,52,33,84,49,45,237,52,56,31,49,49,358,69,79,61,80,69,376,79,89,69,90,49,300,88,87,29,46,50,0,270,90,90,90,15,3,3,2,4,3,1819,397,2,2,Low,High,4,Normal (185+),Yes,75,47,48,54,89,84,Italy,"Tackling, Tactician, Strength, Complete defender",Serie A,LCB,3,2018,LCB,3,https://cdn.sofifa.net/players/138/956/16_120.png,https://sofifa.com/player/138956/giorgio-chiellini/160058/
FIFA 16,P. Čech,GK,33,86,86,Arsenal,2015 ~ 2019,"196cm / 6'5""",90kg / 198lbs,Left,84,GK,29-Jun-15,€28M,€160K,€ 0,102,19,12,19,35,17,99,12,13,19,33,22,266,45,52,49,86,34,180,21,51,32,65,11,93,17,23,13,17,23,0,36,11,13,12,414,83,84,77,85,85,1190,463,3,1,Medium,Medium,4,Normal (185+),Yes,83,84,77,85,49,85,Czechia,Unknown,Premier League,GK,33,2019,Unknown,Unknown,https://cdn.sofifa.net/players/048/940/16_120.png,https://sofifa.com/player/48940/petr-cech/160058/
FIFA 16,D. Alaba,"LB, CB, CM",23,85,88,FC Bayern München,2010 ~ 2018,"180cm / 5'11""",76kg / 168lbs,Left,84,LB,10-Feb-10,€35.5M,€160K,€ 0,373,82,63,76,84,68,407,82,78,83,80,84,418,86,86,85,84,77,401,83,82,88,67,81,390,69,86,77,78,80,0,250,82,84,84,50,5,7,14,15,9,2289,478,4,3,High,Medium,3,Normal (170-185),Yes,86,72,81,83,83,73,Austria,Tactician,Bundesliga,LB,27,2018,RDM,8,https://cdn.sofifa.net/players/197/445/16_120.png,https://sofifa.com/player/197445/david-alaba/160058/
FIFA 16,H. Mkhitaryan,"RM, LM",26,85,86,Borussia Dortmund,2013 ~ 2017,"177cm / 5'10""",75kg / 165lbs,Right,85,CAM,8-Jul-13,€37.5M,€180K,€ 0,376,80,74,53,85,84,401,87,83,64,78,89,429,87,84,90,85,83,388,87,72,84,67,78,381,70,68,84,87,72,0,157,49,53,55,42,5,11,14,5,7,2174,460,5,4,High,High,3,Normal (170-185),Yes,85,78,82,88,55,72,Armenia,"Dribbler, Acrobat",Bundesliga,RM,10,2017,Unknown,Unknown,https://cdn.sofifa.net/players/192/883/16_120.png,https://sofifa.com/player/192883/henrikh-mkhitaryan/160058/
FIFA 16,A. Vidal,"CM, CDM",28,85,85,FC Bayern München,2015 ~ 2019,"180cm / 5'11""",75kg / 165lbs,Right,84,CM,28-Jul-15,€32M,€190K,€ 0,388,76,75,76,83,78,387,81,76,68,79,83,394,79,76,75,87,77,413,83,82,93,75,80,421,90,88,78,79,86,0,253,76,88,89,16,4,2,4,2,4,2272,481,4,3,High,High,4,Normal (170-185),Yes,77,78,79,81,83,83,Chile,"Engine, Tackling, Tactician",Bundesliga,CDM,23,2019,RCM,8,https://cdn.sofifa.net/players/181/872/16_120.png,https://sofifa.com/player/181872/arturo-vidal/160058/
FIFA 16,Diego Costa,ST,26,85,86,Chelsea,2014 ~ 2019,"188cm / 6'2""",85kg / 187lbs,Right,83,ST,15-Jul-14,€39.5M,€200K,€ 0,379,63,88,82,65,81,329,82,58,59,48,82,353,75,78,63,85,52,388,83,60,85,91,69,368,90,40,88,74,76,0,101,28,39,34,55,11,13,12,8,11,1973,429,4,3,High,Medium,4,Normal (185+),Yes,77,82,63,79,40,88,Spain,Strength,Premier League,ST,19,2019,Unknown,Unknown,https://cdn.sofifa.net/players/179/844/16_120.png,https://sofifa.com/player/179844/diego-da-silva-costa/160058/
