FIFA Version Name,Name,Position,Age,Overall rating,Potential,Team,Contract Dates,Height,Weight,Foot,Best overall,Best position,Joined,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Pacing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Nationality,Player Specialities,Club League Name,Club Position,Club Kit Number,Contract Valid Until,National Team Position,National Team Kit Number,Player Image URL,Profile URL
FIFA 14,Sergio Ramos,"CB, RB",27,86,89,Real Madrid,2005 ~ 2017,"183cm / 6'0""",75kg / 165lbs,Right,84,CB,1-Aug-05,€19M,€170K,€ 0,350,74,59,86,76,55,353,66,73,62,70,82,386,81,79,84,82,60,379,71,91,82,80,55,351,83,87,52,63,66,0,257,83,86,88,46,11,8,9,7,11,2122,452,3,3,High,Medium,4,Normal (170-185),Yes,80,60,71,73,86,82,Spain,"Tackling, Tactician",La Liga,LCB,4,2017,LCB,15,https://cdn.sofifa.net/players/155/862/14_120.png,https://sofifa.com/player/155862/sergio-ramos-garcia/140052/
FIFA 14,Piqué,CB,26,86,91,FC Barcelona,2008 ~ 2015,"192cm / 6'4""",85kg / 187lbs,Right,84,CB,1-Jul-08,€19M,€170K,€ 0,333,50,58,83,85,57,310,64,43,43,84,76,306,60,63,57,82,44,323,53,74,70,84,42,350,69,89,50,73,69,0,266,89,90,87,58,10,11,14,15,8,1946,420,3,2,High,Medium,4,Normal (185+),Yes,62,54,71,67,89,77,Spain,"Tackling, Tactician",La Liga,RCB,3,2015,RCB,3,https://cdn.sofifa.net/players/152/729/14_120.png,https://sofifa.com/player/152729/gerard-pique-bernabeu/140052/
FIFA 14,C. Tévez,ST,29,86,86,Juventus,2013 ~ 2016,"173cm / 5'8""",75kg / 165lbs,Right,86,CAM,1-Jul-13,€26M,€180K,€ 0,397,77,87,63,83,87,407,87,85,81,65,89,432,87,85,83,87,90,410,86,72,87,81,84,384,88,40,88,84,84,0,145,35,55,55,20,5,3,4,3,5,2195,468,3,3,High,High,4,Stocky (170-),Yes,86,86,79,87,47,83,Argentina,"Dribbler, Engine, Clinical finisher",Serie A,RS,10,2016,Unknown,Unknown,https://cdn.sofifa.net/players/143/001/14_120.png,https://sofifa.com/player/143001/carlos-tevez/140052/
FIFA 14,V. Kompany,CB,27,86,87,Manchester City,2008 ~ 2018,"190cm / 6'3""",85kg / 187lbs,Right,84,CB,22-Aug-08,€19M,€170K,€ 0,316,61,45,84,80,46,337,70,61,52,75,79,333,68,76,63,84,42,374,76,73,70,88,67,332,78,87,41,63,63,0,259,84,90,85,38,10,9,5,8,6,1989,437,3,2,Medium,Medium,4,Normal (185+),Yes,72,56,70,71,87,81,Belgium,"Tackling, Tactician, Strength, Complete defender",Premier League,RCB,4,2018,RCB,4,https://cdn.sofifa.net/players/139/720/14_120.png,https://sofifa.com/player/139720/vincent-kompany/140052/
FIFA 14,Y. Touré,"CM, CDM",30,86,86,Manchester City,2010 ~ 2017,"191cm / 6'3""",90kg / 198lbs,Right,84,CM,2-Jul-10,€20.5M,€170K,€ 0,385,67,82,82,86,68,413,81,80,85,83,84,366,73,79,64,85,65,432,86,79,93,92,82,413,86,81,81,85,80,0,238,74,83,81,53,13,14,6,12,8,2300,489,4,3,Medium,Medium,4,Lean (185+),Yes,76,82,81,80,80,90,Côte d'Ivoire,Strength,Premier League,RCM,42,2017,CAM,19,https://cdn.sofifa.net/players/020/289/14_120.png,https://sofifa.com/player/20289/yaya-toure/140052/
FIFA 14,Casillas,GK,32,86,86,Real Madrid,1999 ~ 2017,"185cm / 6'1""",84kg / 185lbs,Left,84,GK,1-Jul-99,€9M,€170K,€ 0,121,25,25,25,21,25,123,25,25,25,22,26,317,65,63,62,81,46,244,26,77,46,70,25,122,23,25,25,25,24,0,75,25,25,25,407,89,80,67,81,90,1409,471,2,1,Medium,Medium,4,Normal (170-185),Yes,89,80,67,90,64,81,Spain,Unknown,La Liga,GK,1,2017,GK,1,https://cdn.sofifa.net/players/005/479/14_120.png,https://sofifa.com/player/5479/iker-casillas-fernandez/140052/
FIFA 14,M. Götze,"CAM, CF, CM, RM",21,85,92,FC Bayern München,2013 ~ 2017,"176cm / 5'9""",72kg / 159lbs,Right,84,CAM,1-Jul-13,€21M,€140K,€ 0,372,74,76,57,87,78,409,91,78,74,76,90,428,83,82,88,88,87,333,68,64,71,65,65,337,46,54,84,86,67,0,80,25,29,26,49,14,7,12,6,10,2008,423,4,4,Medium,Medium,3,Normal (170-185),Yes,82,72,81,90,35,63,Germany,"Dribbler, Playmaker, Acrobat",Bundesliga,RCM,19,2017,ST,19,https://cdn.sofifa.net/players/192/318/14_120.png,https://sofifa.com/player/192318/mario-gotze/140052/
FIFA 14,Neymar,"LW, CF, ST",21,85,91,FC Barcelona,2013 ~ 2018,"175cm / 5'9""",64kg / 141lbs,Right,83,LW,1-Jul-13,€18.5M,€160K,€ 0,374,70,84,62,75,83,412,92,78,78,73,91,442,91,89,92,86,84,338,77,61,86,45,69,334,56,36,87,74,81,0,78,21,24,33,59,9,9,15,15,11,2037,423,5,5,High,Medium,4,Lean (170-185),Yes,90,80,74,91,30,58,Brazil,"Speedster, Dribbler, Acrobat",La Liga,LW,11,2018,CF,10,https://cdn.sofifa.net/players/190/871/14_120.png,https://sofifa.com/player/190871/neymar-da-silva-santos-jr/140052/
FIFA 14,T. Müller,"RM, CAM, ST, LM",23,85,88,FC Bayern München,2008 ~ 2017,"186cm / 6'1""",75kg / 165lbs,Right,84,CF,10-Aug-08,€20M,€150K,€ 0,418,83,87,79,85,84,377,79,81,60,74,83,404,82,82,79,87,74,389,81,72,88,68,80,366,57,48,90,85,86,0,96,25,39,32,52,6,7,11,14,14,2102,439,4,3,High,High,4,Lean (185+),Yes,82,84,82,80,40,71,Germany,"Engine, Clinical finisher",Bundesliga,ST,25,2017,RW,13,https://cdn.sofifa.net/players/189/596/14_120.png,https://sofifa.com/player/189596/thomas-muller/140052/
FIFA 14,Sergio Busquets,CDM,24,85,89,FC Barcelona,2008 ~ 2018,"189cm / 6'2""",73kg / 161lbs,Right,84,CDM,1-Sep-08,€15.5M,€140K,€ 0,321,62,60,70,85,44,371,74,66,68,79,84,313,59,54,57,86,57,345,61,66,86,78,54,395,86,86,77,86,60,0,243,79,85,79,48,5,8,13,9,13,2036,430,3,3,Medium,Medium,3,Lean (185+),Yes,56,59,78,75,81,81,Spain,Tactician,La Liga,CDM,16,2018,RCM,16,https://cdn.sofifa.net/players/189/511/14_120.png,https://sofifa.com/player/189511/sergio-busquets-burgos/140052/
FIFA 14,M. Reus,"LM, RM, ST, CAM",24,85,88,Borussia Dortmund,2012 ~ 2017,"181cm / 5'11""",73kg / 161lbs,Right,85,CAM,1-Jul-12,€19.5M,€140K,€ 0,384,79,86,49,83,87,417,88,85,85,77,82,438,89,92,89,86,82,390,85,72,77,67,89,333,44,36,87,83,83,0,95,25,32,38,61,12,12,13,13,11,2118,443,4,4,High,Medium,3,Lean (170-185),Yes,91,86,82,86,33,65,Germany,"Speedster, Dribbler, Distance shooter, Acrobat, Clinical finisher, Complete forward",Bundesliga,CAM,11,2017,CAM,16,https://cdn.sofifa.net/players/188/350/14_120.png,https://sofifa.com/player/188350/marco-reus/140052/
FIFA 14,M. Hummels,CB,24,85,88,Borussia Dortmund,2009 ~ 2017,"192cm / 6'4""",90kg / 198lbs,Right,84,CB,1-Jul-09,€16.5M,€140K,€ 0,337,59,57,90,80,51,345,66,61,61,81,76,340,63,67,64,85,61,348,71,70,68,90,49,360,73,88,51,76,72,0,258,84,88,86,42,15,6,10,5,6,2030,433,3,2,High,Medium,3,Normal (185+),Yes,65,58,73,70,87,80,Germany,"Aerial threat, Tackling, Tactician, Strength, Complete defender",Bundesliga,SUB,15,2017,LCB,5,https://cdn.sofifa.net/players/178/603/14_120.png,https://sofifa.com/player/178603/mats-hummels/140052/
FIFA 14,M. Benatia,CB,26,85,87,Roma,2013 ~ 2018,"189cm / 6'2""",88kg / 194lbs,Right,85,CB,13-Jul-13,€11.5M,€110K,€ 0,278,46,50,86,66,30,257,60,33,28,64,72,350,74,75,69,84,48,328,62,80,76,86,24,311,86,90,40,48,47,0,266,90,89,87,42,8,5,9,8,12,1832,413,3,2,High,High,2,Normal (185+),No,75,46,55,65,89,83,Morocco,"Tackling, Tactician, Strength, Complete defender",Serie A,RCB,17,2018,Unknown,Unknown,https://cdn.sofifa.net/players/177/509/14_120.png,https://sofifa.com/player/177509/mehdi-benatia/140052/
FIFA 14,K. Benzema,ST,25,85,87,Real Madrid,2009 ~ 2015,"184cm / 6'0""",79kg / 174lbs,Right,83,ST,1-Jul-09,€21.5M,€160K,€ 0,402,75,88,78,84,77,367,82,80,73,47,85,400,83,84,79,83,71,381,83,71,74,75,78,337,65,22,87,81,82,0,75,25,25,25,41,13,11,5,5,7,2003,428,4,4,Medium,Medium,4,Normal (170-185),Yes,84,84,75,82,30,73,France,Poacher,La Liga,ST,9,2015,ST,10,https://cdn.sofifa.net/players/165/153/14_120.png,https://sofifa.com/player/165153/karim-benzema/140052/
