FIFA Version Name,Name,Position,Age,Overall rating,Potential,Team,Contract Dates,Height,Weight,Foot,Best overall,Best position,Joined,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Pacing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Nationality,Player Specialities,Club League Name,Club Position,Club Kit Number,Contract Valid Until,National Team Position,National Team Kit Number,Player Image URL,Profile URL
FIFA 12,David Silva,"CAM, LM, LW, CF",25,88,91,Manchester City,2010 ~ 2014,"171cm / 5'7""",67kg / 148lbs,Left,87,CAM,1-Jan-10,€35.5M,€150K,€ 0,389,81,79,58,90,81,421,86,83,77,85,90,426,83,79,93,85,86,350,79,66,69,55,81,344,51,41,84,91,77,0,82,23,30,29,57,13,9,13,9,13,2069,427,2,4,High,Low,3,Normal (170-185),Yes,81,80,87,88,33,58,Spain,"Dribbler, Playmaker, Acrobat",Premier League,RAM,21,2014,SUB,21,https://cdn.sofifa.net/players/168/542/12_120.png,https://sofifa.com/player/168542/david-josue-jimenez-silva/120002/
FIFA 12,Piqué,"CB, RB, CDM",24,88,91,FC Barcelona,2008 ~ 2015,"192cm / 6'4""",85kg / 187lbs,Right,86,CB,1-Jan-08,€27.5M,€150K,€ 0,335,50,58,85,85,57,310,64,43,43,84,76,311,63,63,57,84,44,325,53,74,71,85,42,354,69,89,50,77,69,0,271,89,93,89,58,10,11,14,15,8,1964,424,3,3,High,Medium,4,Normal (185+),Yes,63,54,72,67,90,78,Spain,"Tackling, Tactician",La Liga,LCB,3,2015,LCB,3,https://cdn.sofifa.net/players/152/729/12_120.png,https://sofifa.com/player/152729/gerard-pique-bernabeu/120002/
FIFA 12,Z. Ibrahimović,"ST, CF",29,88,88,AC Milan,2011 ~ 2014,"195cm / 6'5""",95kg / 209lbs,Right,86,CAM,1-Jan-11,€24M,€150K,€ 0,419,77,89,76,87,90,421,88,87,83,71,92,351,76,79,82,81,33,439,92,89,81,91,86,364,84,20,82,87,91,0,91,15,49,27,59,13,15,10,9,12,2144,456,4,5,Medium,Low,5,Normal (185+),Yes,78,89,82,86,34,87,Sweden,"Poacher, Aerial threat, Dribbler, Distance shooter, Strength, Clinical finisher, Complete forward",Serie A,LS,11,2014,ST,10,https://cdn.sofifa.net/players/041/236/12_120.png,https://sofifa.com/player/41236/zlatan-ibrahimovic/120002/
FIFA 12,R. van Persie,"ST, CF, RW, LW",27,88,88,Arsenal,2004 ~ 2013,"188cm / 6'2""",73kg / 161lbs,Left,86,ST,1-Jan-04,€26M,€130K,€ 0,421,83,91,71,85,91,412,84,86,80,74,88,386,81,78,81,87,59,380,90,59,72,72,87,352,55,34,89,82,92,0,76,23,32,21,39,9,10,5,7,8,2066,436,4,4,High,Low,4,Normal (185+),Yes,79,90,82,84,33,68,Netherlands,"Distance shooter, Clinical finisher",Premier League,ST,10,2013,ST,9,https://cdn.sofifa.net/players/007/826/12_120.png,https://sofifa.com/player/7826/robin-van-persie/120002/
FIFA 12,M. Neuer,GK,25,87,91,FC Bayern München,2011 ~ 2016,"193cm / 6'4""",90kg / 198lbs,Right,86,GK,1-Jan-11,€16.5M,€150K,€ 0,77,15,13,9,33,7,93,16,8,7,31,31,283,57,58,48,85,35,234,39,78,34,71,12,128,26,22,12,31,37,0,45,15,16,14,433,90,81,91,82,89,1293,491,4,1,Medium,Medium,3,Normal (185+),Yes,90,81,91,89,58,82,Germany,Unknown,Bundesliga,GK,1,2016,GK,1,https://cdn.sofifa.net/players/167/495/12_120.png,https://sofifa.com/player/167495/manuel-neuer/120002/
FIFA 12,Thiago Silva,"CB, CDM",26,87,89,AC Milan,2008 ~ 2016,"183cm / 6'0""",79kg / 174lbs,Right,86,CB,1-Jan-08,€18.5M,€130K,€ 0,333,68,38,82,76,69,359,64,68,73,78,76,394,83,85,76,82,68,417,87,90,79,84,77,370,80,90,59,70,71,0,268,90,90,88,45,9,12,5,9,10,2186,458,3,2,Medium,High,3,Normal (170-185),Yes,84,60,73,70,89,82,Brazil,"Tackling, Tactician",Serie A,LCB,33,2016,RCB,4,https://cdn.sofifa.net/players/164/240/12_120.png,https://sofifa.com/player/164240/thiago-emiliano-da-silva/120002/
FIFA 12,Sergio Ramos,"CB, RB",25,87,89,Real Madrid,2005 ~ 2013,"183cm / 6'0""",81kg / 179lbs,Right,85,CB,1-Jan-05,€18.5M,€140K,€ 0,355,74,59,89,78,55,363,75,73,62,70,83,389,82,84,85,78,60,388,71,93,86,83,55,351,85,87,66,67,46,0,259,84,86,89,46,11,8,9,7,11,2151,465,3,3,High,Medium,4,Normal (170-185),Yes,83,60,73,78,86,85,Spain,Tackling,La Liga,LCB,4,2013,RB,15,https://cdn.sofifa.net/players/155/862/12_120.png,https://sofifa.com/player/155862/sergio-ramos-garcia/120002/
FIFA 12,S. Agüero,"ST, CF, CAM",23,87,90,Manchester City,2011 ~ 2016,"175cm / 5'9""",75kg / 165lbs,Right,86,ST,1-Jan-11,€31M,€140K,€ 0,400,70,89,72,82,87,397,93,79,72,63,90,440,93,85,86,86,90,376,84,76,67,70,79,327,57,24,87,83,76,0,45,13,20,12,59,13,15,6,11,14,2044,431,4,4,High,Low,3,Normal (170-185),Yes,89,85,76,91,23,67,Argentina,"Dribbler, Acrobat",Premier League,CAM,16,2016,SUB,16,https://cdn.sofifa.net/players/153/079/12_120.png,https://sofifa.com/player/153079/sergio-aguero/120002/
FIFA 12,W. Sneijder,"CAM, CM, RM, LM",27,87,89,Inter,2009 ~ 2013,"170cm / 5'7""",67kg / 148lbs,Right,85,RM,1-Jan-09,€25.5M,€160K,€ 0,360,84,62,46,87,81,440,82,88,90,92,88,423,83,77,86,87,90,350,84,51,76,52,87,385,70,66,80,89,80,0,169,48,63,58,50,9,5,13,11,12,2177,446,5,4,High,Medium,5,Normal (170-),Yes,80,74,88,85,57,62,Netherlands,"Playmaker, FK Specialist, Acrobat",Serie A,SUB,10,2013,CAM,10,https://cdn.sofifa.net/players/139/869/12_120.png,https://sofifa.com/player/139869/wesley-sneijder/120002/
FIFA 12,B. Schweinsteiger,"CM, RM, CDM, LM",26,87,88,FC Bayern München,2002 ~ 2016,"183cm / 6'0""",76kg / 168lbs,Right,85,CM,1-Jan-02,€20.5M,€130K,€ 0,397,82,75,66,89,85,413,82,87,71,87,86,360,63,62,74,86,75,401,88,67,85,75,86,416,80,84,84,86,82,0,225,69,77,79,65,14,14,13,13,11,2277,464,3,3,High,High,4,Normal (170-185),Yes,62,81,86,82,75,78,Germany,"Playmaker, Distance shooter",Bundesliga,RDM,31,2016,LDM,7,https://cdn.sofifa.net/players/121/944/12_120.png,https://sofifa.com/player/121944/bastian-schweinsteiger/120002/
FIFA 12,P. Lahm,"LB, RB",27,87,88,FC Bayern München,2002 ~ 2016,"170cm / 5'7""",64kg / 141lbs,Right,87,RWB,1-Jan-02,€16.5M,€130K,€ 0,343,83,43,66,85,66,379,80,77,59,78,85,430,83,81,83,91,92,344,57,73,88,59,67,367,51,92,75,80,69,0,266,84,88,94,47,11,12,5,14,5,2176,452,4,3,High,Medium,4,Normal (170-),Yes,82,55,81,83,86,65,Germany,"Tackling, Tactician",Bundesliga,LB,21,2016,LB,16,https://cdn.sofifa.net/players/121/939/12_120.png,https://sofifa.com/player/121939/philipp-lahm/120002/
FIFA 12,David Villa,"LW, ST, RW, CF",29,87,87,FC Barcelona,2010 ~ 2014,"175cm / 5'9""",69kg / 152lbs,Right,86,CF,1-Jan-10,€17M,€140K,€ 0,411,77,90,75,83,86,400,84,82,85,61,88,404,81,81,79,88,75,383,86,73,69,70,85,363,71,29,88,83,92,0,88,22,28,38,46,8,9,9,11,9,2095,434,5,4,High,Medium,5,Normal (170-185),Yes,81,88,79,84,32,70,Spain,Clinical finisher,La Liga,RES,7,2014,SUB,7,https://cdn.sofifa.net/players/113/422/12_120.png,https://sofifa.com/player/113422/david-villa-sanchez/120002/
FIFA 12,S. Eto'o,"ST, LW, RW",30,87,87,FC Anzhi Makhachkala,2011 ~ 2014,"180cm / 5'11""",76kg / 168lbs,Right,86,ST,1-Jan-11,€19M,€80K,€ 0,399,69,90,78,75,87,383,85,78,72,62,86,433,92,94,88,88,71,386,83,85,78,65,75,370,75,39,89,78,89,0,94,20,39,35,53,7,10,11,13,12,2118,443,3,4,High,Medium,3,Lean (170-185),Yes,93,85,72,85,37,71,Cameroon,"Speedster, Acrobat",Premier League,ST,99,2014,LS,9,https://cdn.sofifa.net/players/009/676/12_120.png,https://sofifa.com/player/9676/samuel-etoo/120002/
FIFA 12,E. Cavani,"ST, CF, LW",24,86,89,Napoli,2010 ~ 2016,"184cm / 6'0""",74kg / 163lbs,Right,84,ST,1-Jan-10,€29.5M,€120K,€ 0,402,70,90,85,74,83,346,75,73,68,50,80,395,83,86,84,83,59,427,86,92,94,75,80,384,86,55,88,75,80,0,148,51,50,47,53,12,5,13,13,10,2155,455,3,3,High,High,4,Lean (170-185),No,85,86,69,77,55,83,Uruguay,"Engine, Clinical finisher",Serie A,ST,7,2016,SUB,21,https://cdn.sofifa.net/players/179/813/12_120.png,https://sofifa.com/player/179813/edinson-cavani/120002/
FIFA 12,Mata,"LW, LM, CAM",23,86,89,Chelsea,2011 ~ 2016,"170cm / 5'7""",63kg / 139lbs,Left,85,LW,1-Jan-11,€28M,€140K,€ 0,387,82,83,66,85,71,404,87,82,78,71,86,429,87,83,86,84,89,353,74,72,79,56,72,333,52,39,86,86,70,0,53,15,22,16,46,9,10,14,5,8,2005,421,3,4,Medium,Medium,3,Lean (170-),No,85,78,82,87,27,62,Spain,"Dribbler, Acrobat",Premier League,LW,10,2016,LW,13,https://cdn.sofifa.net/players/178/088/12_120.png,https://sofifa.com/player/178088/juan-manuel-mata-garcia/120002/
FIFA 12,L. Modrić,"CAM, CM, LM",25,86,89,Tottenham Hotspur,2008 ~ 2016,"175cm / 5'9""",67kg / 148lbs,Right,85,CAM,1-Jan-08,€29.5M,€120K,€ 0,376,78,73,57,90,78,423,83,83,80,87,90,433,79,78,94,88,94,353,68,67,86,61,71,379,69,55,85,90,80,0,162,58,55,49,52,13,9,7,14,9,2178,449,5,4,High,Medium,3,Lean (170-185),Yes,78,73,86,87,56,69,Croatia,"Playmaker, Acrobat",Premier League,LCM,14,2016,LCM,10,https://cdn.sofifa.net/players/177/003/12_120.png,https://sofifa.com/player/177003/luka-modric/120002/
FIFA 12,M. Özil,"CAM, LM, RM, CM",22,86,89,Real Madrid,2010 ~ 2016,"181cm / 5'11""",70kg / 154lbs,Left,85,CAM,1-Jan-10,€35M,€140K,€ 0,379,86,74,54,88,77,419,87,84,79,80,89,403,83,76,86,84,74,326,70,53,69,58,76,331,56,33,85,90,67,0,57,22,16,19,50,6,14,10,6,14,1965,411,2,4,Medium,Low,3,Lean (170-185),Yes,79,74,86,87,25,60,Germany,"Playmaker, Crosser, Acrobat",La Liga,CAM,10,2016,CAM,8,https://cdn.sofifa.net/players/176/635/12_120.png,https://sofifa.com/player/176635/mesut-ozil/120002/
FIFA 12,L. Suárez,"CF, ST, RW, LW",24,86,88,Liverpool,2011 ~ 2016,"181cm / 5'11""",81kg / 179lbs,Right,84,CF,1-Jan-11,€25.5M,€130K,€ 0,393,77,85,68,82,81,402,89,82,83,61,87,408,84,78,79,86,81,391,82,69,84,76,80,369,76,41,86,81,85,0,113,30,45,38,153,27,25,31,33,37,2229,448,4,4,High,Medium,4,Normal (170-185),No,81,83,78,87,41,78,Uruguay,Dribbler,Premier League,ST,7,2016,RS,9,https://cdn.sofifa.net/players/176/580/12_120.png,https://sofifa.com/player/176580/luis-suarez/120002/
FIFA 12,H. Lloris,GK,24,86,91,Olympique Lyonnais,2008 ~ 2015,"188cm / 6'2""",78kg / 172lbs,Left,85,GK,1-Jan-08,€23.5M,€150K,€ 0,55,13,10,7,14,11,84,10,11,9,31,23,251,36,44,55,60,56,212,23,74,34,67,14,95,31,27,10,16,11,0,32,12,8,12,424,90,84,75,84,91,1153,464,1,1,Medium,Medium,3,Lean (185+),Yes,90,84,75,91,40,84,France,Unknown,Ligue 1,GK,1,2015,GK,1,https://cdn.sofifa.net/players/167/948/12_120.png,https://sofifa.com/player/167948/hugo-lloris/120002/
FIFA 12,K. Benzema,ST,23,86,88,Real Madrid,2009 ~ 2015,"184cm / 6'0""",77kg / 170lbs,Right,84,ST,1-Jan-09,€27M,€150K,€ 0,401,75,90,78,80,78,360,83,70,73,47,87,411,89,86,80,85,71,375,86,65,74,75,75,330,63,22,85,78,82,0,40,13,15,12,41,13,11,5,5,7,1958,422,4,4,Medium,Medium,4,Normal (170-185),Yes,87,85,73,83,22,72,France,Poacher,La Liga,ST,9,2015,ST,10,https://cdn.sofifa.net/players/165/153/12_120.png,https://sofifa.com/player/165153/karim-benzema/120002/
FIFA 12,M. Gomez,"ST, CF",25,86,87,FC Bayern München,2009 ~ 2013,"189cm / 6'2""",88kg / 194lbs,Right,85,ST,1-Jan-09,€23.5M,€130K,€ 0,408,72,90,86,73,87,305,76,66,37,51,75,381,81,77,70,89,64,393,86,76,67,87,77,329,73,31,89,63,73,0,62,19,22,21,46,8,8,9,7,14,1924,413,4,3,Medium,Medium,3,Normal (185+),Yes,79,86,65,75,29,79,Germany,"Poacher, Strength",Bundesliga,ST,33,2013,SUB,23,https://cdn.sofifa.net/players/150/418/12_120.png,https://sofifa.com/player/150418/mario-gomez/120002/
FIFA 12,Dani Alves,"RB, RM, CB",28,86,88,FC Barcelona,2008 ~ 2015,"171cm / 5'7""",64kg / 141lbs,Right,85,RWB,1-Jan-08,€18.5M,€140K,€ 0,364,82,60,69,85,68,403,82,77,78,81,85,450,92,92,90,89,87,397,88,85,85,59,80,396,84,84,79,79,70,0,250,80,83,87,38,5,11,9,6,7,2298,482,3,4,High,Low,4,Normal (170-185),Yes,92,71,82,84,81,72,Brazil,"Speedster, Acrobat",La Liga,RB,2,2015,RB,2,https://cdn.sofifa.net/players/146/530/12_120.png,https://sofifa.com/player/146530/daniel-alves-da-silva/120002/
FIFA 12,C. Tévez,"ST, CF, CAM",27,86,86,Manchester City,2009 ~ 2014,"172cm / 5'8""",76kg / 168lbs,Right,85,CF,1-Jan-09,€21.5M,€130K,€ 0,400,76,87,67,83,87,396,83,77,82,69,85,424,84,82,81,91,86,411,86,73,90,78,84,401,92,58,89,82,80,0,121,49,38,34,53,7,8,15,14,9,2206,464,3,4,High,High,4,Stocky (170-),Yes,83,86,79,84,48,84,Argentina,"Engine, Clinical finisher",Premier League,RES,32,2014,Unknown,Unknown,https://cdn.sofifa.net/players/143/001/12_120.png,https://sofifa.com/player/143001/carlos-tevez/120002/
FIFA 12,Nani,"LM, RM",24,86,89,Manchester United,2007 ~ 2014,"175cm / 5'9""",66kg / 146lbs,Right,86,RW,1-Jan-07,€26.5M,€140K,€ 0,367,85,79,46,82,75,408,89,80,74,77,88,431,89,85,93,79,85,369,85,51,80,69,84,331,58,31,85,85,72,0,57,15,22,20,40,5,10,13,6,6,2003,431,4,5,High,Medium,3,Lean (170-185),Yes,87,81,82,88,24,69,Portugal,"Dribbler, Acrobat",Premier League,LM,17,2014,RW,17,https://cdn.sofifa.net/players/139/068/12_120.png,https://sofifa.com/player/139068/luis-carlos-almeida-da-cunha/120002/
FIFA 12,A. Di Natale,"ST, CF, LW, RW",33,86,86,Udinese,2004 ~ 2013,"170cm / 5'7""",68kg / 150lbs,Right,86,CAM,1-Jan-04,€13M,€70K,€ 0,412,83,90,70,83,86,424,86,85,85,79,89,442,90,83,92,87,90,339,83,50,66,55,85,349,60,33,88,83,85,0,96,26,38,32,54,14,9,15,5,11,2116,439,4,4,High,Low,3,Normal (170-),Yes,86,87,83,88,36,59,Italy,"Dribbler, Acrobat, Clinical finisher",Serie A,LS,10,2013,RS,28,https://cdn.sofifa.net/players/120/274/12_120.png,https://sofifa.com/player/120274/antonio-di-natale/120002/
FIFA 12,R. van der Vaart,"CAM, CF, CM",28,86,87,Tottenham Hotspur,2010 ~ 2014,"176cm / 5'9""",74kg / 163lbs,Left,85,CAM,1-Jan-10,€23.5M,€110K,€ 0,391,82,84,54,87,84,433,83,86,88,88,88,368,61,69,76,87,75,359,82,58,67,65,87,359,59,47,85,90,78,0,78,23,33,22,55,11,11,5,15,13,2043,418,4,4,Medium,Low,3,Normal (170-185),Yes,65,84,87,84,34,64,Netherlands,"Playmaker, FK Specialist",Premier League,CAM,11,2014,LDM,23,https://cdn.sofifa.net/players/045/574/12_120.png,https://sofifa.com/player/45574/rafael-van-der-vaart/120002/
FIFA 12,Xabi Alonso,"CM, CDM",29,86,86,Real Madrid,2009 ~ 2014,"183cm / 6'0""",77kg / 170lbs,Right,84,CM,1-Jan-09,€17M,€120K,€ 0,380,79,63,73,88,77,406,65,81,83,91,86,331,61,61,61,83,65,385,86,59,81,77,82,419,81,86,83,91,78,0,229,75,82,72,45,7,8,10,10,10,2195,451,4,2,Medium,High,4,Normal (170-185),Yes,61,74,87,72,79,78,Spain,"Playmaker, Tactician",La Liga,LDM,14,2014,LDM,14,https://cdn.sofifa.net/players/045/197/12_120.png,https://sofifa.com/player/45197/xabier-alonso-olano/120002/
FIFA 12,D. Drogba,"ST, CF",33,86,86,Chelsea,2004 ~ 2012,"189cm / 6'2""",91kg / 201lbs,Right,85,ST,1-Jan-04,€13M,€110K,€ 0,413,78,87,92,74,82,385,82,75,89,56,83,334,73,75,63,80,43,414,91,79,71,91,82,379,89,42,85,77,86,0,83,22,32,29,49,10,11,8,6,14,2057,434,4,3,High,High,3,Normal (185+),Yes,74,86,74,78,37,85,Côte d'Ivoire,"Aerial threat, FK Specialist, Strength, Clinical finisher, Complete forward",Premier League,ST,11,2012,ST,11,https://cdn.sofifa.net/players/031/432/12_120.png,https://sofifa.com/player/31432/didier-drogba/120002/
FIFA 12,S. Gerrard,"CAM, CM",31,86,86,Liverpool,1998 ~ 2015,"183cm / 6'0""",83kg / 183lbs,Right,84,CAM,1-Jan-98,€17M,€110K,€ 0,411,87,83,73,88,80,419,77,85,85,87,85,357,72,78,60,87,60,422,95,76,79,82,90,406,85,65,85,87,84,0,198,62,69,67,56,13,15,13,5,10,2269,474,3,5,High,High,4,Normal (170-185),Yes,75,87,87,77,66,82,England,"Playmaker, Distance shooter, Crosser, Complete midfielder",Premier League,RCM,8,2015,Unknown,Unknown,https://cdn.sofifa.net/players/013/743/12_120.png,https://sofifa.com/player/13743/steven-gerrard/120002/
FIFA 12,Puyol,"CB, RB",33,86,86,FC Barcelona,1996 ~ 2013,"178cm / 5'10""",80kg / 176lbs,Right,85,CB,1-Jan-96,€6.5M,€100K,€ 0,294,57,37,84,72,44,283,54,53,50,65,61,307,57,54,54,82,60,344,71,82,61,90,40,351,90,91,49,63,58,0,263,89,87,87,54,13,8,14,10,9,1896,393,3,2,Medium,High,3,Normal (170-185),Yes,55,46,64,58,88,82,Spain,"Tackling, Tactician, Strength, Complete defender",La Liga,RCB,5,2013,RCB,5,https://cdn.sofifa.net/players/013/038/12_120.png,https://sofifa.com/player/13038/carles-puyol-saforcada/120002/
FIFA 12,G. Buffon,GK,33,86,86,Juventus,2001 ~ 2013,"191cm / 6'3""",83kg / 183lbs,Right,84,GK,1-Jan-01,€6M,€110K,€ 0,103,19,10,9,40,25,105,12,16,12,35,30,311,59,51,70,76,55,256,48,75,39,69,25,129,40,16,11,30,32,0,48,11,18,19,404,86,85,60,87,86,1356,459,2,1,Medium,Medium,4,Normal (185+),Yes,86,85,60,86,55,87,Italy,Unknown,Serie A,GK,1,2013,GK,1,https://cdn.sofifa.net/players/001/179/12_120.png,https://sofifa.com/player/1179/gianluigi-buffon/120002/
