FIFA Version Name,Name,Position,Age,Overall rating,Potential,Team,Contract Dates,Height,Weight,Foot,Best overall,Best position,Joined,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Pacing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Nationality,Player Specialities,Club League Name,Club Position,Club Kit Number,Contract Valid Until,National Team Position,National Team Kit Number,Player Image URL,Profile URL
FIFA 15,R. Lewandowski,"ST, LW",25,87,89,FC Bayern München,2014 ~ 2019,"185cm / 6'1""",79kg / 174lbs,Right,85,ST,1-Jul-14,€44M,€210K,€ 0,398,62,88,83,83,82,382,84,77,68,66,87,409,79,81,80,88,81,401,84,83,75,79,80,362,80,39,87,79,77,0,92,25,42,25,51,15,6,12,8,10,2095,441,4,4,High,Medium,4,Normal (170-185),Yes,80,85,74,85,39,78,Poland,Clinical finisher,Bundesliga,ST,9,2019,ST,9,https://cdn.sofifa.net/players/188/545/15_120.png,https://sofifa.com/player/188545/robert-lewandowski/150059/
FIFA 15,J. Boateng,"CB, RB",25,87,89,FC Bayern München,2011 ~ 2018,"192cm / 6'4""",90kg / 198lbs,Right,85,CB,14-Jul-11,€35.5M,€200K,€ 0,324,69,34,86,77,58,299,67,56,26,74,76,361,74,85,65,84,53,377,78,78,73,90,58,318,82,84,47,59,46,0,262,84,88,90,45,7,12,15,6,5,1986,438,4,3,Medium,Medium,4,Normal (170-185),Yes,80,50,68,70,86,84,Germany,"Tackling, Strength",Bundesliga,RCB,17,2018,CB,20,https://cdn.sofifa.net/players/183/907/15_120.png,https://sofifa.com/player/183907/jerome-boateng/150059/
FIFA 15,L. Modrić,CM,28,87,87,Real Madrid,2012 ~ 2018,"174cm / 5'9""",65kg / 143lbs,Right,85,CM,1-Aug-12,€36.5M,€220K,€ 0,367,78,71,55,88,75,425,86,82,79,86,92,427,78,74,93,88,94,373,72,67,86,66,82,383,62,73,79,89,80,0,217,69,75,73,52,13,9,7,14,9,2244,465,4,4,High,Medium,4,Lean (170-185),Yes,76,74,85,89,71,70,Croatia,"Dribbler, Playmaker, Acrobat",La Liga,RCM,19,2018,Unknown,Unknown,https://cdn.sofifa.net/players/177/003/15_120.png,https://sofifa.com/player/177003/luka-modric/150059/
FIFA 15,G. Bale,"RW, RM",24,87,91,Real Madrid,2013 ~ 2019,"183cm / 6'0""",74kg / 163lbs,Left,85,RW,2-Sep-13,€42.5M,€210K,€ 0,399,84,81,74,84,76,424,87,87,85,80,85,414,93,95,77,84,65,411,87,67,90,79,88,374,77,59,83,79,76,0,187,60,65,62,52,15,15,11,5,6,2261,488,3,4,High,Low,4,Lean (170-185),Yes,94,83,83,84,63,81,Wales,"Speedster, Distance shooter",La Liga,RW,11,2019,LS,11,https://cdn.sofifa.net/players/173/731/15_120.png,https://sofifa.com/player/173731/gareth-bale/150059/
FIFA 15,David Silva,"CAM, LM",28,87,87,Manchester City,2010 ~ 2019,"170cm / 5'7""",67kg / 148lbs,Left,85,CAM,14-Jul-10,€40M,€230K,€ 0,378,79,73,58,88,80,423,87,83,77,85,91,418,82,71,93,84,88,338,71,66,68,53,80,341,51,41,82,90,77,0,82,23,30,29,5,1,1,1,1,1,1985,415,2,4,High,Low,4,Normal (170-185),Yes,76,75,85,89,33,57,Spain,"Dribbler, Playmaker, Acrobat",Premier League,CAM,21,2019,RM,21,https://cdn.sofifa.net/players/168/542/15_120.png,https://sofifa.com/player/168542/david-josue-jimenez-silva/150059/
FIFA 15,Thiago Silva,CB,29,87,87,Paris Saint-Germain,2012 ~ 2018,"183cm / 6'0""",79kg / 174lbs,Right,85,CB,1-Jul-12,€29M,€190K,€ 0,322,60,38,82,79,63,363,68,61,73,81,80,381,75,80,75,83,68,400,78,90,80,81,71,370,75,91,59,74,71,0,266,88,90,88,45,9,12,5,9,10,2147,450,3,3,High,High,4,Normal (170-185),Yes,78,57,73,73,89,80,Brazil,"Tackling, Tactician",Ligue 1,RCB,2,2018,SUB,14,https://cdn.sofifa.net/players/164/240/15_120.png,https://sofifa.com/player/164240/thiago-emiliano-da-silva/150059/
FIFA 15,Sergio Ramos,CB,28,87,87,Real Madrid,2005 ~ 2017,"183cm / 6'0""",75kg / 165lbs,Right,85,CB,1-Aug-05,€31.5M,€220K,€ 0,350,74,59,86,76,55,342,52,73,64,70,83,384,79,79,84,82,60,379,71,91,82,80,55,353,83,87,52,63,68,0,264,85,89,90,46,11,8,9,7,11,2118,446,3,3,High,Medium,4,Normal (170-185),Yes,79,61,71,66,87,82,Spain,"Tackling, Tactician",La Liga,LCB,4,2017,LCB,15,https://cdn.sofifa.net/players/155/862/15_120.png,https://sofifa.com/player/155862/sergio-ramos-garcia/150059/
FIFA 15,S. Agüero,ST,26,87,89,Manchester City,2011 ~ 2019,"172cm / 5'8""",74kg / 163lbs,Right,86,CF,28-Jul-11,€45.5M,€230K,€ 0,397,70,90,68,84,85,395,89,82,72,63,89,438,92,84,86,86,90,380,85,76,69,70,80,337,57,24,90,83,83,0,70,25,20,25,59,13,15,6,11,14,2076,435,4,4,High,Medium,4,Normal (170-185),Yes,88,86,77,89,28,67,Argentina,"Dribbler, Acrobat, Clinical finisher",Premier League,ST,16,2019,ST,11,https://cdn.sofifa.net/players/153/079/15_120.png,https://sofifa.com/player/153079/sergio-aguero/150059/
FIFA 15,P. Lahm,"CDM, RB, CM",30,87,87,FC Bayern München,2002 ~ 2018,"170cm / 5'7""",66kg / 146lbs,Right,88,RWB,1-Nov-02,€24.5M,€190K,€ 0,349,84,47,64,88,66,389,82,77,59,84,87,420,77,75,84,92,92,339,57,72,86,59,65,374,58,92,69,84,71,0,270,87,88,95,47,11,12,5,14,5,2188,454,3,3,High,Medium,4,Normal (170-),Yes,76,56,84,85,87,66,Germany,"Tackling, Tactician",Bundesliga,RCM,21,2018,Unknown,Unknown,https://cdn.sofifa.net/players/121/939/15_120.png,https://sofifa.com/player/121939/philipp-lahm/150059/
FIFA 15,J. Rodríguez,"CAM, RM, CM",22,86,92,Real Madrid,2014 ~ 2020,"180cm / 5'11""",75kg / 165lbs,Left,84,CAM,22-Jul-14,€35M,€190K,€ 0,394,81,80,68,83,82,423,86,85,83,84,85,401,79,79,84,85,74,363,79,55,73,73,83,380,74,58,80,87,81,0,91,25,36,30,64,15,15,15,5,14,2116,441,3,4,Medium,Medium,4,Normal (170-185),Yes,79,81,84,85,40,72,Colombia,Unknown,La Liga,LCM,10,2020,LAM,11,https://cdn.sofifa.net/players/198/710/15_120.png,https://sofifa.com/player/198710/james-rodriguez/150059/
FIFA 15,De Gea,GK,23,86,89,Manchester United,2011 ~ 2016,"193cm / 6'4""",82kg / 181lbs,Right,85,GK,1-Jul-11,€31M,€180K,€ 0,127,25,25,21,31,25,134,25,21,25,32,31,285,51,55,57,79,43,212,31,67,25,64,25,158,38,30,25,25,40,0,71,25,21,25,425,88,81,86,81,89,1412,478,3,1,Medium,Medium,3,Lean (185+),Yes,88,81,86,89,53,81,Spain,Unknown,Premier League,GK,1,2016,SUB,13,https://cdn.sofifa.net/players/193/080/15_120.png,https://sofifa.com/player/193080/david-de-gea-quintana/150059/
FIFA 15,T. Courtois,GK,22,86,90,Chelsea,2011 ~ 2019,"199cm / 6'6""",88kg / 194lbs,Left,85,GK,26-Jul-11,€27M,€170K,€ 0,132,25,25,25,32,25,129,25,25,25,31,23,285,46,52,61,81,45,237,36,68,38,70,25,125,23,25,25,25,27,0,75,25,25,25,414,84,87,69,86,88,1397,463,3,1,Medium,Medium,3,Lean (185+),Yes,84,87,69,88,49,86,Belgium,Unknown,Premier League,GK,13,2019,GK,1,https://cdn.sofifa.net/players/192/119/15_120.png,https://sofifa.com/player/192119/thibaut-courtois/150059/
FIFA 15,Neymar,LW,22,86,91,FC Barcelona,2013 ~ 2018,"174cm / 5'9""",68kg / 150lbs,Right,83,LW,1-Jul-13,€31M,€210K,€ 0,373,71,85,62,72,83,412,94,78,78,72,90,442,91,89,92,86,84,339,77,61,86,45,70,332,56,36,87,72,81,0,78,21,24,33,59,9,9,15,15,11,2035,422,5,5,High,Medium,5,Lean (170-185),Yes,90,80,72,92,30,58,Brazil,"Speedster, Dribbler, Acrobat",La Liga,LW,11,2018,LW,10,https://cdn.sofifa.net/players/190/871/15_120.png,https://sofifa.com/player/190871/neymar-da-silva-santos-jr/150059/
FIFA 15,T. Müller,"CF, RM, CAM, ST",24,86,88,FC Bayern München,2008 ~ 2019,"186cm / 6'1""",75kg / 165lbs,Right,84,CF,10-Aug-08,€42.5M,€210K,€ 0,420,84,88,80,85,83,378,78,81,60,77,82,404,79,83,78,91,73,397,78,81,90,68,80,383,57,58,94,85,89,0,117,32,41,44,52,6,7,11,14,14,2151,446,4,3,High,High,4,Lean (185+),Yes,81,85,82,80,46,72,Germany,"Engine, Clinical finisher",Bundesliga,SUB,25,2019,SUB,13,https://cdn.sofifa.net/players/189/596/15_120.png,https://sofifa.com/player/189596/thomas-muller/150059/
FIFA 15,M. Reus,"LM, CAM",25,86,88,Borussia Dortmund,2012 ~ 2019,"181cm / 5'11""",73kg / 161lbs,Right,86,CAM,1-Jul-12,€40M,€180K,€ 0,389,81,85,51,86,86,430,88,90,87,80,85,439,89,92,89,87,82,385,85,70,76,65,89,339,47,37,87,85,83,0,100,25,33,42,61,12,12,13,13,11,2143,446,4,4,High,Medium,3,Lean (170-185),Yes,91,86,84,87,34,64,Germany,"Speedster, Dribbler, Distance shooter, FK Specialist, Acrobat",Bundesliga,LM,11,2019,SUB,17,https://cdn.sofifa.net/players/188/350/15_120.png,https://sofifa.com/player/188350/marco-reus/150059/
FIFA 15,M. Hummels,CB,25,86,88,Borussia Dortmund,2009 ~ 2017,"192cm / 6'4""",90kg / 198lbs,Right,84,CB,1-Jul-09,€35.5M,€200K,€ 0,343,64,57,91,80,51,352,68,62,61,84,77,338,63,67,64,85,59,345,71,70,67,86,51,367,71,90,56,78,72,0,260,84,90,86,42,15,6,10,5,6,2047,435,3,2,High,Medium,4,Normal (185+),Yes,65,59,75,71,88,77,Germany,"Aerial threat, Tackling, Tactician, Strength, Complete defender",Bundesliga,LCB,15,2017,SUB,5,https://cdn.sofifa.net/players/178/603/15_120.png,https://sofifa.com/player/178603/mats-hummels/150059/
FIFA 15,M. Özil,"CAM, LW",25,86,87,Arsenal,2013 ~ 2018,"183cm / 6'0""",76kg / 168lbs,Left,85,CAM,2-Sep-13,€44M,€190K,€ 0,372,80,74,54,87,77,419,86,84,79,80,90,395,77,71,84,87,76,317,70,53,64,55,75,327,54,24,81,92,76,0,72,22,25,25,50,6,14,10,6,14,1952,404,2,4,Medium,Low,3,Lean (170-185),Yes,74,74,85,87,27,57,Germany,"Dribbler, Playmaker",Premier League,CAM,11,2018,RCM,8,https://cdn.sofifa.net/players/176/635/15_120.png,https://sofifa.com/player/176635/mesut-ozil/150059/
FIFA 15,Falcao,ST,28,86,86,Manchester United,2013 ~ 2018,"177cm / 5'10""",72kg / 159lbs,Right,84,ST,1-Jul-13,€40M,€230K,€ 0,391,55,86,92,69,89,368,78,83,71,53,83,396,77,72,85,87,75,392,79,92,71,73,77,353,70,41,87,68,87,0,92,25,42,25,43,10,13,6,9,5,2035,415,4,4,High,Medium,4,Normal (170-185),Yes,74,83,64,81,40,73,Colombia,Aerial threat,Premier League,SUB,9,2018,RS,9,https://cdn.sofifa.net/players/167/397/15_120.png,https://sofifa.com/player/167397/radamel-falcao-garcia-zarate/150059/
FIFA 15,V. Kompany,CB,28,86,86,Manchester City,2008 ~ 2019,"192cm / 6'4""",85kg / 187lbs,Right,84,CB,22-Aug-08,€31.5M,€220K,€ 0,316,61,45,84,80,46,326,64,61,52,75,74,330,68,73,63,84,42,362,76,73,70,88,55,330,81,86,41,59,63,0,257,84,88,85,38,10,9,5,8,6,1959,428,3,2,Medium,Medium,4,Normal (185+),Yes,71,54,69,67,86,81,Belgium,"Tackling, Tactician, Strength, Complete defender",Premier League,RCB,4,2019,SUB,23,https://cdn.sofifa.net/players/139/720/15_120.png,https://sofifa.com/player/139720/vincent-kompany/150059/
FIFA 15,W. Rooney,"ST, CM, CAM",28,86,86,Manchester United,2004 ~ 2019,"176cm / 5'9""",83kg / 183lbs,Right,84,ST,31-Aug-04,€40M,€230K,€ 0,413,78,86,80,80,89,418,80,84,84,85,85,391,74,77,77,86,77,427,88,80,89,85,85,377,89,39,85,83,81,0,120,29,54,37,49,10,11,13,8,7,2195,455,4,3,High,High,4,Stocky (170-185),Yes,76,86,81,81,44,87,England,"Engine, Clinical finisher",Premier League,ST,10,2019,ST,10,https://cdn.sofifa.net/players/054/050/15_120.png,https://sofifa.com/player/54050/wayne-rooney/150059/
FIFA 15,Xavi,CM,34,86,86,FC Barcelona,1998 ~ 2020,"170cm / 5'7""",67kg / 148lbs,Right,85,CAM,1-Jul-98,€15.5M,€160K,€ 0,369,85,74,51,93,66,435,80,85,87,90,93,391,67,65,79,90,90,312,67,53,60,60,72,376,53,71,83,94,75,0,175,55,61,59,46,5,15,12,5,9,2104,431,3,3,Medium,Medium,4,Normal (170-),Yes,66,72,90,85,60,58,Spain,"Playmaker, FK Specialist",La Liga,SUB,6,2020,Unknown,Unknown,https://cdn.sofifa.net/players/010/535/15_120.png,https://sofifa.com/player/10535/xavier-hernandez-creus/150059/
FIFA 15,K. De Bruyne,"CAM, LM, RM",23,85,88,VfL Wolfsburg,2014 ~ 2019,"181cm / 5'11""",76kg / 168lbs,Right,85,CAM,18-Jan-14,€23M,€140K,€ 0,383,80,82,53,87,81,406,85,76,77,82,86,398,77,78,79,85,79,395,84,65,85,75,86,361,63,52,83,88,75,0,116,37,39,40,56,15,13,5,10,13,2115,447,5,4,High,Medium,2,Normal (170-185),Yes,78,83,84,84,43,75,Belgium,Playmaker,Bundesliga,CAM,14,2019,RCM,7,https://cdn.sofifa.net/players/192/985/15_120.png,https://sofifa.com/player/192985/kevin-de-bruyne/150059/
FIFA 15,M. Götze,"CAM, LM, CM",22,85,90,FC Bayern München,2013 ~ 2017,"176cm / 5'9""",72kg / 159lbs,Right,84,CAM,1-Jul-13,€21M,€150K,€ 0,381,76,81,55,86,83,410,90,80,74,76,90,413,79,75,87,87,85,341,70,70,71,64,66,337,48,53,86,85,65,0,80,25,29,26,49,14,7,12,6,10,2011,420,4,4,Medium,Medium,3,Normal (170-185),Yes,77,75,81,89,35,63,Germany,"Dribbler, Acrobat",Bundesliga,LW,19,2017,RS,19,https://cdn.sofifa.net/players/192/318/15_120.png,https://sofifa.com/player/192318/mario-gotze/150059/
FIFA 15,Sergio Busquets,CDM,25,85,88,FC Barcelona,2008 ~ 2019,"189cm / 6'2""",76kg / 168lbs,Right,83,CDM,1-Sep-08,€20M,€170K,€ 0,319,62,60,70,83,44,369,74,66,68,78,83,309,59,54,57,84,55,344,61,66,86,77,54,396,86,88,77,85,60,0,241,78,84,79,48,5,8,13,9,13,2026,429,3,3,Medium,Medium,4,Lean (185+),Yes,56,59,77,75,81,81,Spain,Tactician,La Liga,CDM,5,2019,CDM,5,https://cdn.sofifa.net/players/189/511/15_120.png,https://sofifa.com/player/189511/sergio-busquets-burgos/150059/
FIFA 15,A. Sánchez,"RW, LW",25,85,87,Arsenal,2014 ~ 2019,"169cm / 5'7""",62kg / 137lbs,Right,84,RW,10-Jul-14,€26.5M,€170K,€ 0,379,76,85,60,80,78,403,88,78,77,73,87,437,90,85,91,84,87,384,82,72,86,64,80,352,76,42,83,78,73,0,104,30,39,35,60,10,10,15,12,13,2119,446,3,4,High,High,3,Normal (170-),Yes,87,82,78,88,39,72,Chile,"Dribbler, Engine, Acrobat",Premier League,LW,17,2019,RS,7,https://cdn.sofifa.net/players/184/941/15_120.png,https://sofifa.com/player/184941/alexis-sanchez/150059/
FIFA 15,Á. Di María,"CAM, CM, RM",26,85,85,Manchester United,2014 ~ 2019,"180cm / 5'11""",70kg / 154lbs,Left,85,LM,27-Aug-14,€27M,€200K,€ 0,377,91,75,53,81,77,409,87,83,72,81,86,425,88,88,90,80,79,380,87,72,78,64,79,363,76,47,84,83,73,0,161,37,63,61,51,10,7,11,12,11,2166,457,2,4,High,Medium,4,Lean (170-185),Yes,88,79,83,86,51,70,Argentina,"Dribbler, Crosser, Acrobat",Premier League,SUB,7,2019,LW,7,https://cdn.sofifa.net/players/183/898/15_120.png,https://sofifa.com/player/183898/angel-di-maria/150059/
FIFA 15,T. Kroos,"CM, CDM",24,85,88,Real Madrid,2014 ~ 2020,"182cm / 6'0""",78kg / 172lbs,Right,83,CM,17-Jul-14,€23M,€170K,€ 0,390,86,76,54,90,84,429,82,88,83,91,85,355,63,54,75,85,78,379,87,54,76,74,88,362,54,72,75,88,73,0,187,60,68,59,51,10,11,13,7,10,2153,444,5,3,Medium,Medium,4,Normal (170-185),Yes,58,81,89,82,64,70,Germany,"Playmaker, Distance shooter, Crosser, Complete midfielder",La Liga,CDM,8,2020,SUB,18,https://cdn.sofifa.net/players/182/521/15_120.png,https://sofifa.com/player/182521/toni-kroos/150059/
FIFA 15,A. Vidal,"CM, CDM, CAM",27,85,87,Juventus,2011 ~ 2017,"180cm / 5'11""",75kg / 165lbs,Right,83,CM,1-Jul-11,€23M,€190K,€ 0,389,76,78,72,85,78,383,80,76,65,79,83,399,81,77,79,84,78,409,80,81,93,75,80,420,89,86,79,80,86,0,249,75,84,90,16,4,2,4,2,4,2265,483,4,3,High,High,4,Normal (170-185),Yes,79,79,80,81,81,83,Chile,"Engine, Tactician",Serie A,SUB,23,2017,LCM,8,https://cdn.sofifa.net/players/181/872/15_120.png,https://sofifa.com/player/181872/arturo-vidal/150059/
FIFA 15,Diego Costa,ST,25,85,86,Chelsea,2014 ~ 2019,"188cm / 6'2""",81kg / 179lbs,Right,84,ST,15-Jul-14,€26.5M,€170K,€ 0,381,63,90,82,65,81,329,82,58,59,48,82,374,79,85,63,85,62,388,83,60,85,91,69,369,90,40,89,74,76,0,101,28,39,34,55,11,13,12,8,11,1997,435,4,3,High,Medium,3,Normal (185+),Yes,82,83,63,79,40,88,Spain,Strength,Premier League,ST,19,2019,Unknown,Unknown,https://cdn.sofifa.net/players/179/844/15_120.png,https://sofifa.com/player/179844/diego-da-silva-costa/150059/
FIFA 15,E. Cavani,"ST, LW, RW",27,85,85,Paris Saint-Germain,2013 ~ 2018,"184cm / 6'0""",71kg / 157lbs,Right,83,ST,16-Jul-13,€25.5M,€200K,€ 0,393,70,83,84,74,82,365,80,75,77,50,83,385,76,82,83,85,59,416,85,83,90,76,82,372,82,48,85,75,82,0,96,24,45,27,53,12,5,13,13,10,2080,434,3,3,High,High,4,Lean (170-185),Yes,79,83,70,80,41,81,Uruguay,Engine,Ligue 1,LW,9,2018,LS,21,https://cdn.sofifa.net/players/179/813/15_120.png,https://sofifa.com/player/179813/edinson-cavani/150059/
FIFA 15,Juan Mata,"CAM, RM",26,85,85,Manchester United,2014 ~ 2018,"170cm / 5'7""",63kg / 139lbs,Left,84,CAM,25-Jan-14,€27M,€190K,€ 0,383,83,77,66,86,71,414,85,82,81,78,88,415,83,66,90,87,89,338,74,72,79,41,72,334,52,39,84,88,71,0,72,25,22,25,46,9,10,14,5,8,2002,405,3,4,Medium,Medium,3,Lean (170-),Yes,74,75,84,87,31,54,Spain,"Playmaker, Acrobat",Premier League,RM,8,2018,Unknown,Unknown,https://cdn.sofifa.net/players/178/088/15_120.png,https://sofifa.com/player/178088/juan-manuel-mata-garcia/150059/
